"ZIPCODE":"55057","TOTALCUSTOMERS":8800,"CUSTOMERSOUT":13
"ZIPCODE":"55104","TOTALCUSTOMERS":20909,"CUSTOMERSOUT":1
"ZIPCODE":"55113","TOTALCUSTOMERS":21352,"CUSTOMERSOUT":6
"ZIPCODE":"55116","TOTALCUSTOMERS":12825,"CUSTOMERSOUT":1
"ZIPCODE":"55117","TOTALCUSTOMERS":18514,"CUSTOMERSOUT":9
"ZIPCODE":"55125","TOTALCUSTOMERS":19301,"CUSTOMERSOUT":1
"ZIPCODE":"55126","TOTALCUSTOMERS":13818,"CUSTOMERSOUT":2
"ZIPCODE":"55129","TOTALCUSTOMERS":14135,"CUSTOMERSOUT":1
"ZIPCODE":"55317","TOTALCUSTOMERS":7551,"CUSTOMERSOUT":5
"ZIPCODE":"55331","TOTALCUSTOMERS":9751,"CUSTOMERSOUT":4
"ZIPCODE":"55347","TOTALCUSTOMERS":11251,"CUSTOMERSOUT":26
"ZIPCODE":"55369","TOTALCUSTOMERS":14957,"CUSTOMERSOUT":1
"ZIPCODE":"55387","TOTALCUSTOMERS":5804,"CUSTOMERSOUT":1
"ZIPCODE":"55404","TOTALCUSTOMERS":13498,"CUSTOMERSOUT":31
"ZIPCODE":"55405","TOTALCUSTOMERS":9464,"CUSTOMERSOUT":9
"ZIPCODE":"55412","TOTALCUSTOMERS":9288,"CUSTOMERSOUT":35
"ZIPCODE":"55421","TOTALCUSTOMERS":13413,"CUSTOMERSOUT":2
"ZIPCODE":"55428","TOTALCUSTOMERS":14128,"CUSTOMERSOUT":19
"ZIPCODE":"55431","TOTALCUSTOMERS":9885,"CUSTOMERSOUT":1
"ZIPCODE":"55443","TOTALCUSTOMERS":13625,"CUSTOMERSOUT":55
"ZIPCODE":"55447","TOTALCUSTOMERS":10227,"CUSTOMERSOUT":24
"ZIPCODE":"56186","TOTALCUSTOMERS":84,"CUSTOMERSOUT":84
"ZIPCODE":"58257","TOTALCUSTOMERS":1189,"CUSTOMERSOUT":2
"ZIPCODE":"57014","TOTALCUSTOMERS":557,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":13013,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8142,"CUSTOMERSOUT":1
"ZIPCODE":"79064","TOTALCUSTOMERS":1253,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14269,"CUSTOMERSOUT":14
"ZIPCODE":"79107","TOTALCUSTOMERS":12985,"CUSTOMERSOUT":12
"ZIPCODE":"54470","TOTALCUSTOMERS":627,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":20731,"CUSTOMERSOUT":1
"ZIPCODE":"54733","TOTALCUSTOMERS":375,"CUSTOMERSOUT":3
"ZIPCODE":"54758","TOTALCUSTOMERS":1133,"CUSTOMERSOUT":10
"ZIPCODE":"54805","TOTALCUSTOMERS":750,"CUSTOMERSOUT":5
"ZIPCODE":"80007","TOTALCUSTOMERS":7460,"CUSTOMERSOUT":1
"ZIPCODE":"80011","TOTALCUSTOMERS":23399,"CUSTOMERSOUT":1
"ZIPCODE":"80013","TOTALCUSTOMERS":27974,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10838,"CUSTOMERSOUT":79
"ZIPCODE":"80108","TOTALCUSTOMERS":430,"CUSTOMERSOUT":3
"ZIPCODE":"80113","TOTALCUSTOMERS":11887,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14785,"CUSTOMERSOUT":1
"ZIPCODE":"80121","TOTALCUSTOMERS":7629,"CUSTOMERSOUT":2
"ZIPCODE":"80122","TOTALCUSTOMERS":14399,"CUSTOMERSOUT":11
"ZIPCODE":"80123","TOTALCUSTOMERS":22178,"CUSTOMERSOUT":5
"ZIPCODE":"80125","TOTALCUSTOMERS":5981,"CUSTOMERSOUT":4
"ZIPCODE":"80205","TOTALCUSTOMERS":18902,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21055,"CUSTOMERSOUT":66
"ZIPCODE":"80220","TOTALCUSTOMERS":17835,"CUSTOMERSOUT":39
"ZIPCODE":"80224","TOTALCUSTOMERS":9317,"CUSTOMERSOUT":48
"ZIPCODE":"80227","TOTALCUSTOMERS":17534,"CUSTOMERSOUT":12
"ZIPCODE":"80239","TOTALCUSTOMERS":15445,"CUSTOMERSOUT":12
"ZIPCODE":"80260","TOTALCUSTOMERS":13591,"CUSTOMERSOUT":25
"ZIPCODE":"80302","TOTALCUSTOMERS":13174,"CUSTOMERSOUT":2
"ZIPCODE":"80305","TOTALCUSTOMERS":7627,"CUSTOMERSOUT":53
"ZIPCODE":"80401","TOTALCUSTOMERS":20839,"CUSTOMERSOUT":77
"ZIPCODE":"80403","TOTALCUSTOMERS":7645,"CUSTOMERSOUT":7
"ZIPCODE":"80440","TOTALCUSTOMERS":2195,"CUSTOMERSOUT":3
"ZIPCODE":"80521","TOTALCUSTOMERS":1541,"CUSTOMERSOUT":15
"ZIPCODE":"80621","TOTALCUSTOMERS":4,"CUSTOMERSOUT":1
"ZIPCODE":"80631","TOTALCUSTOMERS":21013,"CUSTOMERSOUT":1
"ZIPCODE":"80651","TOTALCUSTOMERS":2035,"CUSTOMERSOUT":2
"ZIPCODE":"80723","TOTALCUSTOMERS":2953,"CUSTOMERSOUT":27
"ZIPCODE":"81152","TOTALCUSTOMERS":795,"CUSTOMERSOUT":0
"ZIPCODE":"81153","TOTALCUSTOMERS":19,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":6247,"CUSTOMERSOUT":6
"ZIPCODE":"81503","TOTALCUSTOMERS":7808,"CUSTOMERSOUT":2
"ZIPCODE":"81506","TOTALCUSTOMERS":4219,"CUSTOMERSOUT":7
"ZIPCODE":"81507","TOTALCUSTOMERS":5062,"CUSTOMERSOUT":3
"ZIPCODE":"88201","TOTALCUSTOMERS":13150,"CUSTOMERSOUT":1
