"ZIPCODE":"55115","TOTALCUSTOMERS":3719,"CUSTOMERSOUT":45
"ZIPCODE":"55116","TOTALCUSTOMERS":12467,"CUSTOMERSOUT":64
"ZIPCODE":"55118","TOTALCUSTOMERS":14576,"CUSTOMERSOUT":13
"ZIPCODE":"55119","TOTALCUSTOMERS":16584,"CUSTOMERSOUT":1
"ZIPCODE":"55120","TOTALCUSTOMERS":2676,"CUSTOMERSOUT":1
"ZIPCODE":"55127","TOTALCUSTOMERS":5248,"CUSTOMERSOUT":6
"ZIPCODE":"55128","TOTALCUSTOMERS":12495,"CUSTOMERSOUT":0
"ZIPCODE":"55130","TOTALCUSTOMERS":5464,"CUSTOMERSOUT":31
"ZIPCODE":"55328","TOTALCUSTOMERS":825,"CUSTOMERSOUT":1
"ZIPCODE":"55381","TOTALCUSTOMERS":637,"CUSTOMERSOUT":1
"ZIPCODE":"55388","TOTALCUSTOMERS":2525,"CUSTOMERSOUT":1
"ZIPCODE":"55391","TOTALCUSTOMERS":8066,"CUSTOMERSOUT":89
"ZIPCODE":"55397","TOTALCUSTOMERS":1235,"CUSTOMERSOUT":16
"ZIPCODE":"55416","TOTALCUSTOMERS":20815,"CUSTOMERSOUT":1
"ZIPCODE":"55417","TOTALCUSTOMERS":12139,"CUSTOMERSOUT":308
"ZIPCODE":"55421","TOTALCUSTOMERS":13281,"CUSTOMERSOUT":3
"ZIPCODE":"55422","TOTALCUSTOMERS":13763,"CUSTOMERSOUT":161
"ZIPCODE":"55426","TOTALCUSTOMERS":12807,"CUSTOMERSOUT":22
"ZIPCODE":"55427","TOTALCUSTOMERS":11696,"CUSTOMERSOUT":26
"ZIPCODE":"55430","TOTALCUSTOMERS":9136,"CUSTOMERSOUT":105
"ZIPCODE":"55431","TOTALCUSTOMERS":9690,"CUSTOMERSOUT":61
"ZIPCODE":"55433","TOTALCUSTOMERS":8127,"CUSTOMERSOUT":44
"ZIPCODE":"55435","TOTALCUSTOMERS":8085,"CUSTOMERSOUT":34
"ZIPCODE":"55444","TOTALCUSTOMERS":5697,"CUSTOMERSOUT":12
"ZIPCODE":"55447","TOTALCUSTOMERS":10142,"CUSTOMERSOUT":5
"ZIPCODE":"56001","TOTALCUSTOMERS":20298,"CUSTOMERSOUT":7
"ZIPCODE":"56021","TOTALCUSTOMERS":517,"CUSTOMERSOUT":1
"ZIPCODE":"56301","TOTALCUSTOMERS":12867,"CUSTOMERSOUT":29
"ZIPCODE":"56303","TOTALCUSTOMERS":9859,"CUSTOMERSOUT":1
"ZIPCODE":"56340","TOTALCUSTOMERS":440,"CUSTOMERSOUT":1
"ZIPCODE":"56377","TOTALCUSTOMERS":5906,"CUSTOMERSOUT":10
"ZIPCODE":"56536","TOTALCUSTOMERS":172,"CUSTOMERSOUT":1
"ZIPCODE":"58102","TOTALCUSTOMERS":17460,"CUSTOMERSOUT":1
"ZIPCODE":"58103","TOTALCUSTOMERS":22957,"CUSTOMERSOUT":96
"ZIPCODE":"58251","TOTALCUSTOMERS":785,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3201,"CUSTOMERSOUT":1
"ZIPCODE":"54001","TOTALCUSTOMERS":2781,"CUSTOMERSOUT":43
"ZIPCODE":"54082","TOTALCUSTOMERS":261,"CUSTOMERSOUT":10
"ZIPCODE":"54547","TOTALCUSTOMERS":1985,"CUSTOMERSOUT":2
"ZIPCODE":"54602","TOTALCUSTOMERS":13,"CUSTOMERSOUT":1
"ZIPCODE":"54722","TOTALCUSTOMERS":870,"CUSTOMERSOUT":1
"ZIPCODE":"54724","TOTALCUSTOMERS":542,"CUSTOMERSOUT":2
"ZIPCODE":"54843","TOTALCUSTOMERS":5723,"CUSTOMERSOUT":62
"ZIPCODE":"54850","TOTALCUSTOMERS":1003,"CUSTOMERSOUT":166
"ZIPCODE":"54852","TOTALCUSTOMERS":1,"CUSTOMERSOUT":1
"ZIPCODE":"80019","TOTALCUSTOMERS":3198,"CUSTOMERSOUT":1
"ZIPCODE":"80121","TOTALCUSTOMERS":7611,"CUSTOMERSOUT":1
"ZIPCODE":"80241","TOTALCUSTOMERS":13430,"CUSTOMERSOUT":14
"ZIPCODE":"80302","TOTALCUSTOMERS":12879,"CUSTOMERSOUT":1
"ZIPCODE":"80304","TOTALCUSTOMERS":13112,"CUSTOMERSOUT":1
"ZIPCODE":"80305","TOTALCUSTOMERS":7600,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9785,"CUSTOMERSOUT":1
"ZIPCODE":"80645","TOTALCUSTOMERS":2011,"CUSTOMERSOUT":1
"ZIPCODE":"81101","TOTALCUSTOMERS":7374,"CUSTOMERSOUT":1
"ZIPCODE":"81120","TOTALCUSTOMERS":1997,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":21544,"CUSTOMERSOUT":1
"ZIPCODE":"55013","TOTALCUSTOMERS":3204,"CUSTOMERSOUT":1
"ZIPCODE":"55014","TOTALCUSTOMERS":7252,"CUSTOMERSOUT":1
"ZIPCODE":"55025","TOTALCUSTOMERS":7529,"CUSTOMERSOUT":40
"ZIPCODE":"55038","TOTALCUSTOMERS":8098,"CUSTOMERSOUT":237
"ZIPCODE":"55047","TOTALCUSTOMERS":977,"CUSTOMERSOUT":79
"ZIPCODE":"55057","TOTALCUSTOMERS":8549,"CUSTOMERSOUT":24
"ZIPCODE":"55066","TOTALCUSTOMERS":9122,"CUSTOMERSOUT":1
"ZIPCODE":"55073","TOTALCUSTOMERS":1404,"CUSTOMERSOUT":31
"ZIPCODE":"55075","TOTALCUSTOMERS":9460,"CUSTOMERSOUT":35
"ZIPCODE":"55079","TOTALCUSTOMERS":1734,"CUSTOMERSOUT":1
"ZIPCODE":"55082","TOTALCUSTOMERS":16616,"CUSTOMERSOUT":1852
"ZIPCODE":"55101","TOTALCUSTOMERS":5769,"CUSTOMERSOUT":1
"ZIPCODE":"55106","TOTALCUSTOMERS":20498,"CUSTOMERSOUT":1
"ZIPCODE":"55107","TOTALCUSTOMERS":6702,"CUSTOMERSOUT":24
