"ZIPCODE":"55405","TOTALCUSTOMERS":9465,"CUSTOMERSOUT":37
"ZIPCODE":"55417","TOTALCUSTOMERS":12429,"CUSTOMERSOUT":1
"ZIPCODE":"55433","TOTALCUSTOMERS":8265,"CUSTOMERSOUT":2
"ZIPCODE":"57064","TOTALCUSTOMERS":1396,"CUSTOMERSOUT":1
"ZIPCODE":"79003","TOTALCUSTOMERS":105,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8167,"CUSTOMERSOUT":128
"ZIPCODE":"79008","TOTALCUSTOMERS":38,"CUSTOMERSOUT":3
"ZIPCODE":"79015","TOTALCUSTOMERS":12650,"CUSTOMERSOUT":369
"ZIPCODE":"79016","TOTALCUSTOMERS":17,"CUSTOMERSOUT":1
"ZIPCODE":"79025","TOTALCUSTOMERS":31,"CUSTOMERSOUT":1
"ZIPCODE":"79029","TOTALCUSTOMERS":7955,"CUSTOMERSOUT":5
"ZIPCODE":"79036","TOTALCUSTOMERS":2795,"CUSTOMERSOUT":34
"ZIPCODE":"79046","TOTALCUSTOMERS":312,"CUSTOMERSOUT":1
"ZIPCODE":"79068","TOTALCUSTOMERS":2170,"CUSTOMERSOUT":3
"ZIPCODE":"79072","TOTALCUSTOMERS":11067,"CUSTOMERSOUT":19
"ZIPCODE":"79073","TOTALCUSTOMERS":21,"CUSTOMERSOUT":1
"ZIPCODE":"79078","TOTALCUSTOMERS":201,"CUSTOMERSOUT":49
"ZIPCODE":"79083","TOTALCUSTOMERS":1490,"CUSTOMERSOUT":126
"ZIPCODE":"79103","TOTALCUSTOMERS":4248,"CUSTOMERSOUT":1
"ZIPCODE":"79104","TOTALCUSTOMERS":3067,"CUSTOMERSOUT":2
"ZIPCODE":"79105","TOTALCUSTOMERS":105,"CUSTOMERSOUT":7
"ZIPCODE":"79106","TOTALCUSTOMERS":14274,"CUSTOMERSOUT":13
"ZIPCODE":"79107","TOTALCUSTOMERS":12942,"CUSTOMERSOUT":6
"ZIPCODE":"79108","TOTALCUSTOMERS":6519,"CUSTOMERSOUT":1
"ZIPCODE":"79110","TOTALCUSTOMERS":8766,"CUSTOMERSOUT":25
"ZIPCODE":"79118","TOTALCUSTOMERS":14512,"CUSTOMERSOUT":86
"ZIPCODE":"79119","TOTALCUSTOMERS":12801,"CUSTOMERSOUT":4
"ZIPCODE":"79121","TOTALCUSTOMERS":3173,"CUSTOMERSOUT":1
"ZIPCODE":"79124","TOTALCUSTOMERS":5765,"CUSTOMERSOUT":473
"ZIPCODE":"79189","TOTALCUSTOMERS":19,"CUSTOMERSOUT":1
"ZIPCODE":"79235","TOTALCUSTOMERS":646,"CUSTOMERSOUT":1
"ZIPCODE":"79250","TOTALCUSTOMERS":715,"CUSTOMERSOUT":71
"ZIPCODE":"79257","TOTALCUSTOMERS":506,"CUSTOMERSOUT":1
"ZIPCODE":"79311","TOTALCUSTOMERS":1544,"CUSTOMERSOUT":1
"ZIPCODE":"79323","TOTALCUSTOMERS":3806,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7300,"CUSTOMERSOUT":31
"ZIPCODE":"79356","TOTALCUSTOMERS":2080,"CUSTOMERSOUT":43
"ZIPCODE":"79373","TOTALCUSTOMERS":1484,"CUSTOMERSOUT":7
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"54545","TOTALCUSTOMERS":1611,"CUSTOMERSOUT":1
"ZIPCODE":"54547","TOTALCUSTOMERS":2053,"CUSTOMERSOUT":1
"ZIPCODE":"80620","TOTALCUSTOMERS":8662,"CUSTOMERSOUT":1
"ZIPCODE":"80634","TOTALCUSTOMERS":27350,"CUSTOMERSOUT":1
"ZIPCODE":"80645","TOTALCUSTOMERS":2036,"CUSTOMERSOUT":64
"ZIPCODE":"81120","TOTALCUSTOMERS":2050,"CUSTOMERSOUT":7
"ZIPCODE":"81132","TOTALCUSTOMERS":1147,"CUSTOMERSOUT":162
"ZIPCODE":"88101","TOTALCUSTOMERS":19752,"CUSTOMERSOUT":1
"ZIPCODE":"88201","TOTALCUSTOMERS":13156,"CUSTOMERSOUT":2
"ZIPCODE":"88203","TOTALCUSTOMERS":12988,"CUSTOMERSOUT":0
"ZIPCODE":"88220","TOTALCUSTOMERS":22292,"CUSTOMERSOUT":579
"ZIPCODE":"88240","TOTALCUSTOMERS":21370,"CUSTOMERSOUT":2
"ZIPCODE":"88401","TOTALCUSTOMERS":3473,"CUSTOMERSOUT":1977
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"79009","TOTALCUSTOMERS":881,"CUSTOMERSOUT":14
