"ZIPCODE":"55118","TOTALCUSTOMERS":14846,"CUSTOMERSOUT":14
"ZIPCODE":"55126","TOTALCUSTOMERS":13560,"CUSTOMERSOUT":8
"ZIPCODE":"55387","TOTALCUSTOMERS":5716,"CUSTOMERSOUT":6
"ZIPCODE":"55391","TOTALCUSTOMERS":8156,"CUSTOMERSOUT":1
"ZIPCODE":"55404","TOTALCUSTOMERS":13392,"CUSTOMERSOUT":1
"ZIPCODE":"55408","TOTALCUSTOMERS":19481,"CUSTOMERSOUT":2
"ZIPCODE":"55410","TOTALCUSTOMERS":10012,"CUSTOMERSOUT":1
"ZIPCODE":"55416","TOTALCUSTOMERS":21969,"CUSTOMERSOUT":9
"ZIPCODE":"55419","TOTALCUSTOMERS":12289,"CUSTOMERSOUT":2
"ZIPCODE":"55422","TOTALCUSTOMERS":13749,"CUSTOMERSOUT":15
"ZIPCODE":"55426","TOTALCUSTOMERS":13208,"CUSTOMERSOUT":1
"ZIPCODE":"55441","TOTALCUSTOMERS":9710,"CUSTOMERSOUT":5
"ZIPCODE":"56028","TOTALCUSTOMERS":595,"CUSTOMERSOUT":2
"ZIPCODE":"56172","TOTALCUSTOMERS":1287,"CUSTOMERSOUT":8
"ZIPCODE":"56288","TOTALCUSTOMERS":1737,"CUSTOMERSOUT":3
"ZIPCODE":"58103","TOTALCUSTOMERS":23134,"CUSTOMERSOUT":188
"ZIPCODE":"79080","TOTALCUSTOMERS":374,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14282,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22280,"CUSTOMERSOUT":5
"ZIPCODE":"79250","TOTALCUSTOMERS":720,"CUSTOMERSOUT":4
"ZIPCODE":"79336","TOTALCUSTOMERS":7334,"CUSTOMERSOUT":1
"ZIPCODE":"54545","TOTALCUSTOMERS":1605,"CUSTOMERSOUT":3
"ZIPCODE":"54603","TOTALCUSTOMERS":8290,"CUSTOMERSOUT":1
"ZIPCODE":"54656","TOTALCUSTOMERS":7672,"CUSTOMERSOUT":3
"ZIPCODE":"54814","TOTALCUSTOMERS":1823,"CUSTOMERSOUT":8
"ZIPCODE":"80004","TOTALCUSTOMERS":15406,"CUSTOMERSOUT":16
"ZIPCODE":"80007","TOTALCUSTOMERS":7214,"CUSTOMERSOUT":9
"ZIPCODE":"80010","TOTALCUSTOMERS":15644,"CUSTOMERSOUT":1
"ZIPCODE":"80011","TOTALCUSTOMERS":22663,"CUSTOMERSOUT":25
"ZIPCODE":"80014","TOTALCUSTOMERS":21717,"CUSTOMERSOUT":1
"ZIPCODE":"80026","TOTALCUSTOMERS":15673,"CUSTOMERSOUT":2
"ZIPCODE":"80033","TOTALCUSTOMERS":15224,"CUSTOMERSOUT":0
"ZIPCODE":"80112","TOTALCUSTOMERS":17985,"CUSTOMERSOUT":2
"ZIPCODE":"80127","TOTALCUSTOMERS":16531,"CUSTOMERSOUT":63
"ZIPCODE":"80207","TOTALCUSTOMERS":9303,"CUSTOMERSOUT":1
"ZIPCODE":"80210","TOTALCUSTOMERS":18997,"CUSTOMERSOUT":2
"ZIPCODE":"80212","TOTALCUSTOMERS":10404,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14528,"CUSTOMERSOUT":36
"ZIPCODE":"80215","TOTALCUSTOMERS":10474,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21042,"CUSTOMERSOUT":1
"ZIPCODE":"80221","TOTALCUSTOMERS":16734,"CUSTOMERSOUT":1
"ZIPCODE":"80222","TOTALCUSTOMERS":12558,"CUSTOMERSOUT":24
"ZIPCODE":"80229","TOTALCUSTOMERS":21187,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":13136,"CUSTOMERSOUT":4
"ZIPCODE":"80303","TOTALCUSTOMERS":11784,"CUSTOMERSOUT":2
"ZIPCODE":"80401","TOTALCUSTOMERS":20830,"CUSTOMERSOUT":32
"ZIPCODE":"80403","TOTALCUSTOMERS":7597,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9845,"CUSTOMERSOUT":2
"ZIPCODE":"80443","TOTALCUSTOMERS":5382,"CUSTOMERSOUT":42
"ZIPCODE":"80466","TOTALCUSTOMERS":1874,"CUSTOMERSOUT":16
"ZIPCODE":"80481","TOTALCUSTOMERS":416,"CUSTOMERSOUT":24
"ZIPCODE":"80516","TOTALCUSTOMERS":6417,"CUSTOMERSOUT":1
"ZIPCODE":"80610","TOTALCUSTOMERS":1903,"CUSTOMERSOUT":4
"ZIPCODE":"80631","TOTALCUSTOMERS":20875,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":6075,"CUSTOMERSOUT":2
"ZIPCODE":"81242","TOTALCUSTOMERS":917,"CUSTOMERSOUT":16
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":21909,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3398,"CUSTOMERSOUT":1
