"ZIPCODE":"55057","TOTALCUSTOMERS":8608,"CUSTOMERSOUT":0
"ZIPCODE":"55345","TOTALCUSTOMERS":9581,"CUSTOMERSOUT":17
"ZIPCODE":"55370","TOTALCUSTOMERS":306,"CUSTOMERSOUT":1
"ZIPCODE":"55423","TOTALCUSTOMERS":17911,"CUSTOMERSOUT":1
"ZIPCODE":"55981","TOTALCUSTOMERS":2976,"CUSTOMERSOUT":1
"ZIPCODE":"56072","TOTALCUSTOMERS":700,"CUSTOMERSOUT":1
"ZIPCODE":"58102","TOTALCUSTOMERS":17580,"CUSTOMERSOUT":1
"ZIPCODE":"58201","TOTALCUSTOMERS":17660,"CUSTOMERSOUT":53
"ZIPCODE":"80010","TOTALCUSTOMERS":15422,"CUSTOMERSOUT":66
"ZIPCODE":"80012","TOTALCUSTOMERS":22636,"CUSTOMERSOUT":1
"ZIPCODE":"80013","TOTALCUSTOMERS":27933,"CUSTOMERSOUT":46
"ZIPCODE":"80014","TOTALCUSTOMERS":21706,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10722,"CUSTOMERSOUT":2
"ZIPCODE":"80121","TOTALCUSTOMERS":7636,"CUSTOMERSOUT":97
"ZIPCODE":"80126","TOTALCUSTOMERS":17020,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14482,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9513,"CUSTOMERSOUT":2
"ZIPCODE":"80221","TOTALCUSTOMERS":16727,"CUSTOMERSOUT":6
"ZIPCODE":"80224","TOTALCUSTOMERS":9312,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21172,"CUSTOMERSOUT":3
"ZIPCODE":"80239","TOTALCUSTOMERS":15354,"CUSTOMERSOUT":3
"ZIPCODE":"80602","TOTALCUSTOMERS":6491,"CUSTOMERSOUT":1
"ZIPCODE":"88101","TOTALCUSTOMERS":19440,"CUSTOMERSOUT":76
"ZIPCODE":"88201","TOTALCUSTOMERS":13107,"CUSTOMERSOUT":1
"ZIPCODE":"88203","TOTALCUSTOMERS":12987,"CUSTOMERSOUT":22
"ZIPCODE":"88220","TOTALCUSTOMERS":21693,"CUSTOMERSOUT":24
