"ZIPCODE":"55407","TOTALCUSTOMERS":16756,"CUSTOMERSOUT":306
"ZIPCODE":"55419","TOTALCUSTOMERS":12135,"CUSTOMERSOUT":1
"ZIPCODE":"55430","TOTALCUSTOMERS":9149,"CUSTOMERSOUT":1
"ZIPCODE":"58701","TOTALCUSTOMERS":9802,"CUSTOMERSOUT":35
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8222,"CUSTOMERSOUT":1
"ZIPCODE":"54547","TOTALCUSTOMERS":2008,"CUSTOMERSOUT":12
"ZIPCODE":"54601","TOTALCUSTOMERS":22796,"CUSTOMERSOUT":39
"ZIPCODE":"54635","TOTALCUSTOMERS":442,"CUSTOMERSOUT":2
"ZIPCODE":"54669","TOTALCUSTOMERS":3866,"CUSTOMERSOUT":1
"ZIPCODE":"54814","TOTALCUSTOMERS":1816,"CUSTOMERSOUT":1
"ZIPCODE":"54817","TOTALCUSTOMERS":1845,"CUSTOMERSOUT":2
"ZIPCODE":"80022","TOTALCUSTOMERS":10722,"CUSTOMERSOUT":2
"ZIPCODE":"80204","TOTALCUSTOMERS":17570,"CUSTOMERSOUT":2
"ZIPCODE":"80223","TOTALCUSTOMERS":10864,"CUSTOMERSOUT":2
"ZIPCODE":"80239","TOTALCUSTOMERS":15414,"CUSTOMERSOUT":4
"ZIPCODE":"80461","TOTALCUSTOMERS":4343,"CUSTOMERSOUT":1
"ZIPCODE":"88201","TOTALCUSTOMERS":13082,"CUSTOMERSOUT":1
"ZIPCODE":"88203","TOTALCUSTOMERS":12996,"CUSTOMERSOUT":15
"ZIPCODE":"88252","TOTALCUSTOMERS":2778,"CUSTOMERSOUT":12
"ZIPCODE":"49938","TOTALCUSTOMERS":5017,"CUSTOMERSOUT":1
"ZIPCODE":"55047","TOTALCUSTOMERS":980,"CUSTOMERSOUT":1
"ZIPCODE":"88260","TOTALCUSTOMERS":49,"CUSTOMERSOUT":1
"ZIPCODE":"55082","TOTALCUSTOMERS":16647,"CUSTOMERSOUT":1
"ZIPCODE":"55305","TOTALCUSTOMERS":11937,"CUSTOMERSOUT":1
