"ZIPCODE":"80004","TOTALCUSTOMERS":15414,"CUSTOMERSOUT":9
"ZIPCODE":"80128","TOTALCUSTOMERS":15516,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20845,"CUSTOMERSOUT":8
"ZIPCODE":"80465","TOTALCUSTOMERS":4563,"CUSTOMERSOUT":14
"ZIPCODE":"80623","TOTALCUSTOMERS":449,"CUSTOMERSOUT":1
"ZIPCODE":"80645","TOTALCUSTOMERS":2033,"CUSTOMERSOUT":1
"ZIPCODE":"80651","TOTALCUSTOMERS":2034,"CUSTOMERSOUT":0
"ZIPCODE":"80653","TOTALCUSTOMERS":164,"CUSTOMERSOUT":162
"ZIPCODE":"80750","TOTALCUSTOMERS":93,"CUSTOMERSOUT":1
"ZIPCODE":"49938","TOTALCUSTOMERS":5015,"CUSTOMERSOUT":1
"ZIPCODE":"55001","TOTALCUSTOMERS":1509,"CUSTOMERSOUT":14
"ZIPCODE":"55014","TOTALCUSTOMERS":7331,"CUSTOMERSOUT":1
"ZIPCODE":"55016","TOTALCUSTOMERS":16128,"CUSTOMERSOUT":3
"ZIPCODE":"81144","TOTALCUSTOMERS":3370,"CUSTOMERSOUT":146
"ZIPCODE":"81503","TOTALCUSTOMERS":7815,"CUSTOMERSOUT":1
"ZIPCODE":"81507","TOTALCUSTOMERS":5074,"CUSTOMERSOUT":1
"ZIPCODE":"55024","TOTALCUSTOMERS":6007,"CUSTOMERSOUT":2
"ZIPCODE":"55033","TOTALCUSTOMERS":9325,"CUSTOMERSOUT":1
"ZIPCODE":"55042","TOTALCUSTOMERS":6838,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22338,"CUSTOMERSOUT":2
"ZIPCODE":"88252","TOTALCUSTOMERS":2772,"CUSTOMERSOUT":0
"ZIPCODE":"88256","TOTALCUSTOMERS":1634,"CUSTOMERSOUT":0
"ZIPCODE":"55066","TOTALCUSTOMERS":9234,"CUSTOMERSOUT":5
"ZIPCODE":"55076","TOTALCUSTOMERS":9969,"CUSTOMERSOUT":1
"ZIPCODE":"55079","TOTALCUSTOMERS":1751,"CUSTOMERSOUT":4
"ZIPCODE":"55082","TOTALCUSTOMERS":16965,"CUSTOMERSOUT":5
"ZIPCODE":"55102","TOTALCUSTOMERS":11954,"CUSTOMERSOUT":14
"ZIPCODE":"55105","TOTALCUSTOMERS":13452,"CUSTOMERSOUT":59
"ZIPCODE":"55106","TOTALCUSTOMERS":20806,"CUSTOMERSOUT":2
"ZIPCODE":"55107","TOTALCUSTOMERS":7272,"CUSTOMERSOUT":1
"ZIPCODE":"55110","TOTALCUSTOMERS":17021,"CUSTOMERSOUT":7
"ZIPCODE":"55112","TOTALCUSTOMERS":20841,"CUSTOMERSOUT":1
"ZIPCODE":"55113","TOTALCUSTOMERS":21372,"CUSTOMERSOUT":35
"ZIPCODE":"55117","TOTALCUSTOMERS":18549,"CUSTOMERSOUT":8
"ZIPCODE":"55118","TOTALCUSTOMERS":14969,"CUSTOMERSOUT":51
"ZIPCODE":"55126","TOTALCUSTOMERS":13873,"CUSTOMERSOUT":1
"ZIPCODE":"55305","TOTALCUSTOMERS":12378,"CUSTOMERSOUT":6
"ZIPCODE":"55322","TOTALCUSTOMERS":1230,"CUSTOMERSOUT":2
"ZIPCODE":"55333","TOTALCUSTOMERS":312,"CUSTOMERSOUT":1
"ZIPCODE":"55344","TOTALCUSTOMERS":10157,"CUSTOMERSOUT":1
"ZIPCODE":"55345","TOTALCUSTOMERS":9688,"CUSTOMERSOUT":2
"ZIPCODE":"55346","TOTALCUSTOMERS":6939,"CUSTOMERSOUT":54
"ZIPCODE":"55356","TOTALCUSTOMERS":2414,"CUSTOMERSOUT":2
"ZIPCODE":"55359","TOTALCUSTOMERS":1830,"CUSTOMERSOUT":8
"ZIPCODE":"55388","TOTALCUSTOMERS":2622,"CUSTOMERSOUT":14
"ZIPCODE":"55401","TOTALCUSTOMERS":9193,"CUSTOMERSOUT":340
"ZIPCODE":"55403","TOTALCUSTOMERS":11481,"CUSTOMERSOUT":1
"ZIPCODE":"55407","TOTALCUSTOMERS":17128,"CUSTOMERSOUT":13
"ZIPCODE":"55408","TOTALCUSTOMERS":19869,"CUSTOMERSOUT":1
"ZIPCODE":"55409","TOTALCUSTOMERS":5851,"CUSTOMERSOUT":0
"ZIPCODE":"55410","TOTALCUSTOMERS":10138,"CUSTOMERSOUT":1
"ZIPCODE":"55414","TOTALCUSTOMERS":18819,"CUSTOMERSOUT":6
"ZIPCODE":"55416","TOTALCUSTOMERS":22204,"CUSTOMERSOUT":1
"ZIPCODE":"55418","TOTALCUSTOMERS":15592,"CUSTOMERSOUT":28
"ZIPCODE":"55419","TOTALCUSTOMERS":12427,"CUSTOMERSOUT":125
"ZIPCODE":"55420","TOTALCUSTOMERS":10846,"CUSTOMERSOUT":15
"ZIPCODE":"55421","TOTALCUSTOMERS":13464,"CUSTOMERSOUT":30
"ZIPCODE":"55422","TOTALCUSTOMERS":13835,"CUSTOMERSOUT":142
"ZIPCODE":"55423","TOTALCUSTOMERS":18141,"CUSTOMERSOUT":123
"ZIPCODE":"55427","TOTALCUSTOMERS":11799,"CUSTOMERSOUT":1
"ZIPCODE":"55432","TOTALCUSTOMERS":15886,"CUSTOMERSOUT":785
"ZIPCODE":"55433","TOTALCUSTOMERS":8269,"CUSTOMERSOUT":10
"ZIPCODE":"55435","TOTALCUSTOMERS":8461,"CUSTOMERSOUT":1
"ZIPCODE":"55443","TOTALCUSTOMERS":13647,"CUSTOMERSOUT":1
"ZIPCODE":"55450","TOTALCUSTOMERS":227,"CUSTOMERSOUT":2
"ZIPCODE":"55992","TOTALCUSTOMERS":2181,"CUSTOMERSOUT":2
"ZIPCODE":"56085","TOTALCUSTOMERS":68,"CUSTOMERSOUT":0
"ZIPCODE":"56266","TOTALCUSTOMERS":654,"CUSTOMERSOUT":1
"ZIPCODE":"56320","TOTALCUSTOMERS":2993,"CUSTOMERSOUT":106
"ZIPCODE":"56529","TOTALCUSTOMERS":2110,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":13020,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8144,"CUSTOMERSOUT":10
"ZIPCODE":"79045","TOTALCUSTOMERS":7153,"CUSTOMERSOUT":3
"ZIPCODE":"79070","TOTALCUSTOMERS":4422,"CUSTOMERSOUT":1
"ZIPCODE":"79097","TOTALCUSTOMERS":1056,"CUSTOMERSOUT":1
"ZIPCODE":"79110","TOTALCUSTOMERS":8776,"CUSTOMERSOUT":1
"ZIPCODE":"79119","TOTALCUSTOMERS":12852,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3197,"CUSTOMERSOUT":1
"ZIPCODE":"54011","TOTALCUSTOMERS":1416,"CUSTOMERSOUT":1
"ZIPCODE":"54014","TOTALCUSTOMERS":487,"CUSTOMERSOUT":1
"ZIPCODE":"54665","TOTALCUSTOMERS":2925,"CUSTOMERSOUT":5
"ZIPCODE":"54701","TOTALCUSTOMERS":17619,"CUSTOMERSOUT":1
"ZIPCODE":"54806","TOTALCUSTOMERS":5288,"CUSTOMERSOUT":1
