"ZIPCODE":"55012","TOTALCUSTOMERS":840,"CUSTOMERSOUT":73
"ZIPCODE":"55013","TOTALCUSTOMERS":3259,"CUSTOMERSOUT":1
"ZIPCODE":"55021","TOTALCUSTOMERS":11353,"CUSTOMERSOUT":27
"ZIPCODE":"55128","TOTALCUSTOMERS":13285,"CUSTOMERSOUT":4
"ZIPCODE":"55388","TOTALCUSTOMERS":2620,"CUSTOMERSOUT":2
"ZIPCODE":"55407","TOTALCUSTOMERS":17047,"CUSTOMERSOUT":0
"ZIPCODE":"55409","TOTALCUSTOMERS":5843,"CUSTOMERSOUT":1
"ZIPCODE":"55421","TOTALCUSTOMERS":13440,"CUSTOMERSOUT":15
"ZIPCODE":"55422","TOTALCUSTOMERS":13822,"CUSTOMERSOUT":15
"ZIPCODE":"55423","TOTALCUSTOMERS":18132,"CUSTOMERSOUT":33
"ZIPCODE":"55432","TOTALCUSTOMERS":15875,"CUSTOMERSOUT":1
"ZIPCODE":"55441","TOTALCUSTOMERS":9741,"CUSTOMERSOUT":8
"ZIPCODE":"55443","TOTALCUSTOMERS":13629,"CUSTOMERSOUT":7
"ZIPCODE":"57103","TOTALCUSTOMERS":15639,"CUSTOMERSOUT":56
"ZIPCODE":"57104","TOTALCUSTOMERS":13009,"CUSTOMERSOUT":557
"ZIPCODE":"79005","TOTALCUSTOMERS":742,"CUSTOMERSOUT":9
"ZIPCODE":"79007","TOTALCUSTOMERS":8142,"CUSTOMERSOUT":88
"ZIPCODE":"79008","TOTALCUSTOMERS":38,"CUSTOMERSOUT":1
"ZIPCODE":"79039","TOTALCUSTOMERS":648,"CUSTOMERSOUT":2
"ZIPCODE":"79070","TOTALCUSTOMERS":4421,"CUSTOMERSOUT":22
"ZIPCODE":"79072","TOTALCUSTOMERS":11078,"CUSTOMERSOUT":127
"ZIPCODE":"79257","TOTALCUSTOMERS":507,"CUSTOMERSOUT":17
"ZIPCODE":"79346","TOTALCUSTOMERS":1090,"CUSTOMERSOUT":1
"ZIPCODE":"54514","TOTALCUSTOMERS":776,"CUSTOMERSOUT":6
"ZIPCODE":"54537","TOTALCUSTOMERS":182,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":20692,"CUSTOMERSOUT":1
"ZIPCODE":"54806","TOTALCUSTOMERS":5279,"CUSTOMERSOUT":34
"ZIPCODE":"80005","TOTALCUSTOMERS":12107,"CUSTOMERSOUT":1
"ZIPCODE":"80011","TOTALCUSTOMERS":23413,"CUSTOMERSOUT":1
"ZIPCODE":"80128","TOTALCUSTOMERS":15525,"CUSTOMERSOUT":10
"ZIPCODE":"80211","TOTALCUSTOMERS":20770,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":10875,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21025,"CUSTOMERSOUT":23
"ZIPCODE":"80223","TOTALCUSTOMERS":11099,"CUSTOMERSOUT":6
"ZIPCODE":"80231","TOTALCUSTOMERS":18894,"CUSTOMERSOUT":13
"ZIPCODE":"80249","TOTALCUSTOMERS":17923,"CUSTOMERSOUT":2
"ZIPCODE":"80301","TOTALCUSTOMERS":15315,"CUSTOMERSOUT":2
"ZIPCODE":"80302","TOTALCUSTOMERS":13174,"CUSTOMERSOUT":6
"ZIPCODE":"80304","TOTALCUSTOMERS":13216,"CUSTOMERSOUT":3
"ZIPCODE":"80503","TOTALCUSTOMERS":2788,"CUSTOMERSOUT":1
"ZIPCODE":"80504","TOTALCUSTOMERS":619,"CUSTOMERSOUT":4
"ZIPCODE":"80631","TOTALCUSTOMERS":20985,"CUSTOMERSOUT":1
"ZIPCODE":"80643","TOTALCUSTOMERS":11,"CUSTOMERSOUT":1
"ZIPCODE":"81503","TOTALCUSTOMERS":7816,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21368,"CUSTOMERSOUT":1
