"ZIPCODE":"55112","TOTALCUSTOMERS":20740,"CUSTOMERSOUT":5
"ZIPCODE":"55118","TOTALCUSTOMERS":14742,"CUSTOMERSOUT":0
"ZIPCODE":"55130","TOTALCUSTOMERS":5610,"CUSTOMERSOUT":1
"ZIPCODE":"55364","TOTALCUSTOMERS":6864,"CUSTOMERSOUT":2
"ZIPCODE":"55378","TOTALCUSTOMERS":4244,"CUSTOMERSOUT":4
"ZIPCODE":"55410","TOTALCUSTOMERS":9964,"CUSTOMERSOUT":0
"ZIPCODE":"55424","TOTALCUSTOMERS":4309,"CUSTOMERSOUT":1
"ZIPCODE":"55441","TOTALCUSTOMERS":9548,"CUSTOMERSOUT":2
"ZIPCODE":"55991","TOTALCUSTOMERS":509,"CUSTOMERSOUT":1
"ZIPCODE":"57032","TOTALCUSTOMERS":3537,"CUSTOMERSOUT":3
"ZIPCODE":"79029","TOTALCUSTOMERS":7813,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14279,"CUSTOMERSOUT":1
"ZIPCODE":"79110","TOTALCUSTOMERS":8762,"CUSTOMERSOUT":1
"ZIPCODE":"79118","TOTALCUSTOMERS":13958,"CUSTOMERSOUT":1
"ZIPCODE":"54729","TOTALCUSTOMERS":15866,"CUSTOMERSOUT":1
"ZIPCODE":"80010","TOTALCUSTOMERS":15495,"CUSTOMERSOUT":1
"ZIPCODE":"80634","TOTALCUSTOMERS":26680,"CUSTOMERSOUT":1
"ZIPCODE":"80650","TOTALCUSTOMERS":825,"CUSTOMERSOUT":1
