"ZIPCODE":"55082","TOTALCUSTOMERS":17003,"CUSTOMERSOUT":11
"ZIPCODE":"55088","TOTALCUSTOMERS":184,"CUSTOMERSOUT":1
"ZIPCODE":"55112","TOTALCUSTOMERS":20871,"CUSTOMERSOUT":1
"ZIPCODE":"55125","TOTALCUSTOMERS":19334,"CUSTOMERSOUT":2
"ZIPCODE":"55387","TOTALCUSTOMERS":5859,"CUSTOMERSOUT":1
"ZIPCODE":"55411","TOTALCUSTOMERS":11025,"CUSTOMERSOUT":12
"ZIPCODE":"55418","TOTALCUSTOMERS":15617,"CUSTOMERSOUT":1
"ZIPCODE":"55419","TOTALCUSTOMERS":12431,"CUSTOMERSOUT":2
"ZIPCODE":"55432","TOTALCUSTOMERS":15911,"CUSTOMERSOUT":12
"ZIPCODE":"79102","TOTALCUSTOMERS":4863,"CUSTOMERSOUT":274
"ZIPCODE":"79106","TOTALCUSTOMERS":14291,"CUSTOMERSOUT":77
"ZIPCODE":"54020","TOTALCUSTOMERS":2076,"CUSTOMERSOUT":37
"ZIPCODE":"80239","TOTALCUSTOMERS":15437,"CUSTOMERSOUT":1
"ZIPCODE":"80550","TOTALCUSTOMERS":10213,"CUSTOMERSOUT":30
"ZIPCODE":"81506","TOTALCUSTOMERS":4292,"CUSTOMERSOUT":1
