"ZIPCODE":"55391","TOTALCUSTOMERS":8079,"CUSTOMERSOUT":11
"ZIPCODE":"55420","TOTALCUSTOMERS":10798,"CUSTOMERSOUT":21
"ZIPCODE":"55423","TOTALCUSTOMERS":17861,"CUSTOMERSOUT":4
"ZIPCODE":"56525","TOTALCUSTOMERS":85,"CUSTOMERSOUT":1
"ZIPCODE":"58201","TOTALCUSTOMERS":17475,"CUSTOMERSOUT":18
"ZIPCODE":"58251","TOTALCUSTOMERS":786,"CUSTOMERSOUT":3
"ZIPCODE":"79068","TOTALCUSTOMERS":2125,"CUSTOMERSOUT":1
"ZIPCODE":"79250","TOTALCUSTOMERS":714,"CUSTOMERSOUT":1
"ZIPCODE":"79608","TOTALCUSTOMERS":2,"CUSTOMERSOUT":0
"ZIPCODE":"54433","TOTALCUSTOMERS":270,"CUSTOMERSOUT":20
"ZIPCODE":"54555","TOTALCUSTOMERS":1845,"CUSTOMERSOUT":1
"ZIPCODE":"54817","TOTALCUSTOMERS":1833,"CUSTOMERSOUT":25
"ZIPCODE":"80003","TOTALCUSTOMERS":15604,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10690,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14728,"CUSTOMERSOUT":1
"ZIPCODE":"80128","TOTALCUSTOMERS":15421,"CUSTOMERSOUT":1
"ZIPCODE":"80218","TOTALCUSTOMERS":12075,"CUSTOMERSOUT":1
"ZIPCODE":"80220","TOTALCUSTOMERS":17762,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9787,"CUSTOMERSOUT":16
"ZIPCODE":"80461","TOTALCUSTOMERS":4334,"CUSTOMERSOUT":268
"ZIPCODE":"81601","TOTALCUSTOMERS":637,"CUSTOMERSOUT":1
"ZIPCODE":"55103","TOTALCUSTOMERS":5310,"CUSTOMERSOUT":8
"ZIPCODE":"55106","TOTALCUSTOMERS":20453,"CUSTOMERSOUT":1
"ZIPCODE":"55115","TOTALCUSTOMERS":3720,"CUSTOMERSOUT":1
"ZIPCODE":"55130","TOTALCUSTOMERS":5462,"CUSTOMERSOUT":2
