"ZIPCODE":"55065","TOTALCUSTOMERS":317,"CUSTOMERSOUT":5
"ZIPCODE":"55129","TOTALCUSTOMERS":14162,"CUSTOMERSOUT":1
"ZIPCODE":"55987","TOTALCUSTOMERS":14693,"CUSTOMERSOUT":20
"ZIPCODE":"56093","TOTALCUSTOMERS":1518,"CUSTOMERSOUT":1
"ZIPCODE":"56266","TOTALCUSTOMERS":654,"CUSTOMERSOUT":1
"ZIPCODE":"56301","TOTALCUSTOMERS":13399,"CUSTOMERSOUT":80
"ZIPCODE":"58701","TOTALCUSTOMERS":9737,"CUSTOMERSOUT":21
"ZIPCODE":"58703","TOTALCUSTOMERS":9663,"CUSTOMERSOUT":2
"ZIPCODE":"79045","TOTALCUSTOMERS":7150,"CUSTOMERSOUT":1
"ZIPCODE":"79056","TOTALCUSTOMERS":30,"CUSTOMERSOUT":1
"ZIPCODE":"79107","TOTALCUSTOMERS":12962,"CUSTOMERSOUT":19
"ZIPCODE":"79356","TOTALCUSTOMERS":2074,"CUSTOMERSOUT":1
"ZIPCODE":"54723","TOTALCUSTOMERS":432,"CUSTOMERSOUT":2
"ZIPCODE":"54814","TOTALCUSTOMERS":1828,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15279,"CUSTOMERSOUT":1
"ZIPCODE":"80204","TOTALCUSTOMERS":19262,"CUSTOMERSOUT":3
"ZIPCODE":"80210","TOTALCUSTOMERS":19163,"CUSTOMERSOUT":135
"ZIPCODE":"80302","TOTALCUSTOMERS":13152,"CUSTOMERSOUT":3
"ZIPCODE":"80427","TOTALCUSTOMERS":705,"CUSTOMERSOUT":0
"ZIPCODE":"80452","TOTALCUSTOMERS":2266,"CUSTOMERSOUT":1
"ZIPCODE":"80465","TOTALCUSTOMERS":4563,"CUSTOMERSOUT":3
"ZIPCODE":"80634","TOTALCUSTOMERS":27396,"CUSTOMERSOUT":2
"ZIPCODE":"81521","TOTALCUSTOMERS":5667,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21361,"CUSTOMERSOUT":10
