"ZIPCODE":"80236","TOTALCUSTOMERS":6784,"CUSTOMERSOUT":11
"ZIPCODE":"80301","TOTALCUSTOMERS":15330,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":13179,"CUSTOMERSOUT":5
"ZIPCODE":"80304","TOTALCUSTOMERS":13213,"CUSTOMERSOUT":78
"ZIPCODE":"80401","TOTALCUSTOMERS":20862,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9882,"CUSTOMERSOUT":2
"ZIPCODE":"80465","TOTALCUSTOMERS":4557,"CUSTOMERSOUT":2
"ZIPCODE":"80498","TOTALCUSTOMERS":6731,"CUSTOMERSOUT":1
"ZIPCODE":"80538","TOTALCUSTOMERS":1986,"CUSTOMERSOUT":5
"ZIPCODE":"80631","TOTALCUSTOMERS":20993,"CUSTOMERSOUT":143
"ZIPCODE":"80723","TOTALCUSTOMERS":2953,"CUSTOMERSOUT":3
"ZIPCODE":"81101","TOTALCUSTOMERS":7535,"CUSTOMERSOUT":21
"ZIPCODE":"81120","TOTALCUSTOMERS":2050,"CUSTOMERSOUT":848
"ZIPCODE":"81129","TOTALCUSTOMERS":55,"CUSTOMERSOUT":2
"ZIPCODE":"81132","TOTALCUSTOMERS":1147,"CUSTOMERSOUT":1
"ZIPCODE":"81141","TOTALCUSTOMERS":668,"CUSTOMERSOUT":1
"ZIPCODE":"81148","TOTALCUSTOMERS":281,"CUSTOMERSOUT":2
"ZIPCODE":"81152","TOTALCUSTOMERS":794,"CUSTOMERSOUT":1
"ZIPCODE":"81503","TOTALCUSTOMERS":7817,"CUSTOMERSOUT":19
"ZIPCODE":"81521","TOTALCUSTOMERS":5661,"CUSTOMERSOUT":6
"ZIPCODE":"55013","TOTALCUSTOMERS":3261,"CUSTOMERSOUT":1
"ZIPCODE":"55042","TOTALCUSTOMERS":6634,"CUSTOMERSOUT":2
"ZIPCODE":"55403","TOTALCUSTOMERS":11478,"CUSTOMERSOUT":1
"ZIPCODE":"55404","TOTALCUSTOMERS":13503,"CUSTOMERSOUT":0
"ZIPCODE":"55443","TOTALCUSTOMERS":13633,"CUSTOMERSOUT":114
"ZIPCODE":"55445","TOTALCUSTOMERS":5758,"CUSTOMERSOUT":12
"ZIPCODE":"56048","TOTALCUSTOMERS":660,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21374,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":5006,"CUSTOMERSOUT":1
"ZIPCODE":"79029","TOTALCUSTOMERS":7960,"CUSTOMERSOUT":21
"ZIPCODE":"79101","TOTALCUSTOMERS":2174,"CUSTOMERSOUT":0
"ZIPCODE":"79107","TOTALCUSTOMERS":12986,"CUSTOMERSOUT":1
"ZIPCODE":"79108","TOTALCUSTOMERS":6515,"CUSTOMERSOUT":2
"ZIPCODE":"80021","TOTALCUSTOMERS":19656,"CUSTOMERSOUT":12
"ZIPCODE":"80027","TOTALCUSTOMERS":15669,"CUSTOMERSOUT":3
"ZIPCODE":"80125","TOTALCUSTOMERS":5969,"CUSTOMERSOUT":2
