"ZIPCODE":"81623","TOTALCUSTOMERS":3605,"CUSTOMERSOUT":5
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"88101","TOTALCUSTOMERS":19578,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22052,"CUSTOMERSOUT":2
"ZIPCODE":"88232","TOTALCUSTOMERS":551,"CUSTOMERSOUT":2
"ZIPCODE":"88256","TOTALCUSTOMERS":1626,"CUSTOMERSOUT":1
"ZIPCODE":"55014","TOTALCUSTOMERS":7261,"CUSTOMERSOUT":2
"ZIPCODE":"55033","TOTALCUSTOMERS":9285,"CUSTOMERSOUT":7
"ZIPCODE":"55082","TOTALCUSTOMERS":16864,"CUSTOMERSOUT":33
"ZIPCODE":"55092","TOTALCUSTOMERS":2726,"CUSTOMERSOUT":10
"ZIPCODE":"55104","TOTALCUSTOMERS":20741,"CUSTOMERSOUT":1
"ZIPCODE":"55105","TOTALCUSTOMERS":13387,"CUSTOMERSOUT":16
"ZIPCODE":"55109","TOTALCUSTOMERS":9716,"CUSTOMERSOUT":1
"ZIPCODE":"55110","TOTALCUSTOMERS":16998,"CUSTOMERSOUT":1
"ZIPCODE":"55112","TOTALCUSTOMERS":20818,"CUSTOMERSOUT":4
"ZIPCODE":"55113","TOTALCUSTOMERS":21231,"CUSTOMERSOUT":1
"ZIPCODE":"55116","TOTALCUSTOMERS":12721,"CUSTOMERSOUT":12
"ZIPCODE":"55123","TOTALCUSTOMERS":14,"CUSTOMERSOUT":1
"ZIPCODE":"55125","TOTALCUSTOMERS":19250,"CUSTOMERSOUT":17
"ZIPCODE":"55129","TOTALCUSTOMERS":13785,"CUSTOMERSOUT":216
"ZIPCODE":"55340","TOTALCUSTOMERS":1882,"CUSTOMERSOUT":1
"ZIPCODE":"55343","TOTALCUSTOMERS":15462,"CUSTOMERSOUT":1
"ZIPCODE":"55356","TOTALCUSTOMERS":2401,"CUSTOMERSOUT":1
"ZIPCODE":"55357","TOTALCUSTOMERS":959,"CUSTOMERSOUT":1
"ZIPCODE":"55359","TOTALCUSTOMERS":1818,"CUSTOMERSOUT":1
"ZIPCODE":"55411","TOTALCUSTOMERS":10907,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9347,"CUSTOMERSOUT":20
"ZIPCODE":"55414","TOTALCUSTOMERS":17792,"CUSTOMERSOUT":1
"ZIPCODE":"55417","TOTALCUSTOMERS":12373,"CUSTOMERSOUT":13
"ZIPCODE":"55422","TOTALCUSTOMERS":13780,"CUSTOMERSOUT":1
"ZIPCODE":"55425","TOTALCUSTOMERS":6490,"CUSTOMERSOUT":1
"ZIPCODE":"55435","TOTALCUSTOMERS":8450,"CUSTOMERSOUT":1
"ZIPCODE":"55436","TOTALCUSTOMERS":6654,"CUSTOMERSOUT":1
"ZIPCODE":"55444","TOTALCUSTOMERS":5729,"CUSTOMERSOUT":12
"ZIPCODE":"55941","TOTALCUSTOMERS":363,"CUSTOMERSOUT":1
