"ZIPCODE":"54755","TOTALCUSTOMERS":1606,"CUSTOMERSOUT":13
"ZIPCODE":"55013","TOTALCUSTOMERS":3225,"CUSTOMERSOUT":1
"ZIPCODE":"55014","TOTALCUSTOMERS":7372,"CUSTOMERSOUT":1
"ZIPCODE":"55024","TOTALCUSTOMERS":5885,"CUSTOMERSOUT":2
"ZIPCODE":"55025","TOTALCUSTOMERS":7556,"CUSTOMERSOUT":1
"ZIPCODE":"55026","TOTALCUSTOMERS":295,"CUSTOMERSOUT":60
"ZIPCODE":"55027","TOTALCUSTOMERS":589,"CUSTOMERSOUT":3
"ZIPCODE":"55041","TOTALCUSTOMERS":782,"CUSTOMERSOUT":3
"ZIPCODE":"55042","TOTALCUSTOMERS":6523,"CUSTOMERSOUT":3
"ZIPCODE":"55043","TOTALCUSTOMERS":1700,"CUSTOMERSOUT":1
"ZIPCODE":"55049","TOTALCUSTOMERS":265,"CUSTOMERSOUT":1
"ZIPCODE":"55052","TOTALCUSTOMERS":957,"CUSTOMERSOUT":3
"ZIPCODE":"55053","TOTALCUSTOMERS":237,"CUSTOMERSOUT":1
"ZIPCODE":"55060","TOTALCUSTOMERS":341,"CUSTOMERSOUT":3
"ZIPCODE":"55066","TOTALCUSTOMERS":9185,"CUSTOMERSOUT":241
"ZIPCODE":"55082","TOTALCUSTOMERS":16834,"CUSTOMERSOUT":1
"ZIPCODE":"55101","TOTALCUSTOMERS":5819,"CUSTOMERSOUT":2
"ZIPCODE":"55104","TOTALCUSTOMERS":20701,"CUSTOMERSOUT":2
"ZIPCODE":"55105","TOTALCUSTOMERS":13326,"CUSTOMERSOUT":1
"ZIPCODE":"55106","TOTALCUSTOMERS":20702,"CUSTOMERSOUT":76
"ZIPCODE":"55107","TOTALCUSTOMERS":6939,"CUSTOMERSOUT":1
"ZIPCODE":"55108","TOTALCUSTOMERS":7262,"CUSTOMERSOUT":1
"ZIPCODE":"55109","TOTALCUSTOMERS":9689,"CUSTOMERSOUT":101
"ZIPCODE":"55110","TOTALCUSTOMERS":16975,"CUSTOMERSOUT":142
"ZIPCODE":"55112","TOTALCUSTOMERS":20779,"CUSTOMERSOUT":49
"ZIPCODE":"55113","TOTALCUSTOMERS":21200,"CUSTOMERSOUT":24
