"ZIPCODE":"55391","TOTALCUSTOMERS":8186,"CUSTOMERSOUT":16
"ZIPCODE":"55416","TOTALCUSTOMERS":22034,"CUSTOMERSOUT":1
"ZIPCODE":"55424","TOTALCUSTOMERS":4346,"CUSTOMERSOUT":51
"ZIPCODE":"55425","TOTALCUSTOMERS":6495,"CUSTOMERSOUT":9
"ZIPCODE":"55426","TOTALCUSTOMERS":13234,"CUSTOMERSOUT":1
"ZIPCODE":"55428","TOTALCUSTOMERS":14115,"CUSTOMERSOUT":14
"ZIPCODE":"55432","TOTALCUSTOMERS":15717,"CUSTOMERSOUT":43
"ZIPCODE":"55436","TOTALCUSTOMERS":6654,"CUSTOMERSOUT":43
"ZIPCODE":"55441","TOTALCUSTOMERS":9728,"CUSTOMERSOUT":8
"ZIPCODE":"55447","TOTALCUSTOMERS":10200,"CUSTOMERSOUT":73
"ZIPCODE":"55955","TOTALCUSTOMERS":1140,"CUSTOMERSOUT":3
"ZIPCODE":"56209","TOTALCUSTOMERS":634,"CUSTOMERSOUT":1
"ZIPCODE":"56223","TOTALCUSTOMERS":518,"CUSTOMERSOUT":9
"ZIPCODE":"56297","TOTALCUSTOMERS":299,"CUSTOMERSOUT":1
"ZIPCODE":"56316","TOTALCUSTOMERS":563,"CUSTOMERSOUT":1
"ZIPCODE":"56334","TOTALCUSTOMERS":2876,"CUSTOMERSOUT":1
"ZIPCODE":"56379","TOTALCUSTOMERS":6557,"CUSTOMERSOUT":1
"ZIPCODE":"56381","TOTALCUSTOMERS":1169,"CUSTOMERSOUT":35
"ZIPCODE":"58102","TOTALCUSTOMERS":17613,"CUSTOMERSOUT":6
"ZIPCODE":"58103","TOTALCUSTOMERS":23134,"CUSTOMERSOUT":103
"ZIPCODE":"79015","TOTALCUSTOMERS":12494,"CUSTOMERSOUT":1
"ZIPCODE":"79046","TOTALCUSTOMERS":320,"CUSTOMERSOUT":1
"ZIPCODE":"79072","TOTALCUSTOMERS":11033,"CUSTOMERSOUT":12
"ZIPCODE":"79107","TOTALCUSTOMERS":12983,"CUSTOMERSOUT":11
"ZIPCODE":"54656","TOTALCUSTOMERS":7689,"CUSTOMERSOUT":1
"ZIPCODE":"54755","TOTALCUSTOMERS":1612,"CUSTOMERSOUT":1
"ZIPCODE":"54806","TOTALCUSTOMERS":5264,"CUSTOMERSOUT":1
"ZIPCODE":"54844","TOTALCUSTOMERS":144,"CUSTOMERSOUT":1
"ZIPCODE":"54868","TOTALCUSTOMERS":1394,"CUSTOMERSOUT":1
"ZIPCODE":"80003","TOTALCUSTOMERS":15713,"CUSTOMERSOUT":3
"ZIPCODE":"80004","TOTALCUSTOMERS":15407,"CUSTOMERSOUT":0
"ZIPCODE":"80007","TOTALCUSTOMERS":7313,"CUSTOMERSOUT":1
"ZIPCODE":"80010","TOTALCUSTOMERS":15677,"CUSTOMERSOUT":1
"ZIPCODE":"80013","TOTALCUSTOMERS":27950,"CUSTOMERSOUT":1
"ZIPCODE":"80017","TOTALCUSTOMERS":15588,"CUSTOMERSOUT":1
"ZIPCODE":"80020","TOTALCUSTOMERS":25534,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10747,"CUSTOMERSOUT":13
"ZIPCODE":"80111","TOTALCUSTOMERS":15334,"CUSTOMERSOUT":2486
"ZIPCODE":"80112","TOTALCUSTOMERS":18091,"CUSTOMERSOUT":6
"ZIPCODE":"80121","TOTALCUSTOMERS":7636,"CUSTOMERSOUT":25
"ZIPCODE":"80124","TOTALCUSTOMERS":11750,"CUSTOMERSOUT":2
"ZIPCODE":"80128","TOTALCUSTOMERS":15534,"CUSTOMERSOUT":1
"ZIPCODE":"80130","TOTALCUSTOMERS":10438,"CUSTOMERSOUT":1
"ZIPCODE":"80205","TOTALCUSTOMERS":18774,"CUSTOMERSOUT":7
"ZIPCODE":"80206","TOTALCUSTOMERS":14653,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14515,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21045,"CUSTOMERSOUT":28
"ZIPCODE":"80220","TOTALCUSTOMERS":17784,"CUSTOMERSOUT":12
"ZIPCODE":"80224","TOTALCUSTOMERS":9294,"CUSTOMERSOUT":13
"ZIPCODE":"80234","TOTALCUSTOMERS":13781,"CUSTOMERSOUT":9
"ZIPCODE":"80237","TOTALCUSTOMERS":12081,"CUSTOMERSOUT":31
"ZIPCODE":"80239","TOTALCUSTOMERS":15465,"CUSTOMERSOUT":2
"ZIPCODE":"80260","TOTALCUSTOMERS":13586,"CUSTOMERSOUT":1
"ZIPCODE":"80304","TOTALCUSTOMERS":13185,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20813,"CUSTOMERSOUT":3
"ZIPCODE":"80420","TOTALCUSTOMERS":921,"CUSTOMERSOUT":451
"ZIPCODE":"80424","TOTALCUSTOMERS":13362,"CUSTOMERSOUT":281
"ZIPCODE":"80427","TOTALCUSTOMERS":704,"CUSTOMERSOUT":7
"ZIPCODE":"80440","TOTALCUSTOMERS":2161,"CUSTOMERSOUT":7
"ZIPCODE":"80442","TOTALCUSTOMERS":11,"CUSTOMERSOUT":1
"ZIPCODE":"80526","TOTALCUSTOMERS":42,"CUSTOMERSOUT":1
"ZIPCODE":"80611","TOTALCUSTOMERS":232,"CUSTOMERSOUT":3
"ZIPCODE":"80615","TOTALCUSTOMERS":3984,"CUSTOMERSOUT":2
"ZIPCODE":"80624","TOTALCUSTOMERS":534,"CUSTOMERSOUT":1
"ZIPCODE":"80631","TOTALCUSTOMERS":20933,"CUSTOMERSOUT":2
"ZIPCODE":"80701","TOTALCUSTOMERS":195,"CUSTOMERSOUT":1
"ZIPCODE":"81526","TOTALCUSTOMERS":3107,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3389,"CUSTOMERSOUT":142
"ZIPCODE":"88240","TOTALCUSTOMERS":21327,"CUSTOMERSOUT":17
"ZIPCODE":"88252","TOTALCUSTOMERS":2786,"CUSTOMERSOUT":15
"ZIPCODE":"88254","TOTALCUSTOMERS":8,"CUSTOMERSOUT":1
"ZIPCODE":"49911","TOTALCUSTOMERS":1952,"CUSTOMERSOUT":1
"ZIPCODE":"49938","TOTALCUSTOMERS":4996,"CUSTOMERSOUT":2
"ZIPCODE":"55013","TOTALCUSTOMERS":3231,"CUSTOMERSOUT":4
"ZIPCODE":"55033","TOTALCUSTOMERS":9271,"CUSTOMERSOUT":12
"ZIPCODE":"55056","TOTALCUSTOMERS":577,"CUSTOMERSOUT":6
"ZIPCODE":"55073","TOTALCUSTOMERS":1417,"CUSTOMERSOUT":1
"ZIPCODE":"55077","TOTALCUSTOMERS":4642,"CUSTOMERSOUT":2
"ZIPCODE":"55103","TOTALCUSTOMERS":5353,"CUSTOMERSOUT":44
"ZIPCODE":"55118","TOTALCUSTOMERS":14940,"CUSTOMERSOUT":7
"ZIPCODE":"55129","TOTALCUSTOMERS":13767,"CUSTOMERSOUT":21
"ZIPCODE":"55337","TOTALCUSTOMERS":7293,"CUSTOMERSOUT":2
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"55344","TOTALCUSTOMERS":9903,"CUSTOMERSOUT":1
"ZIPCODE":"55346","TOTALCUSTOMERS":6911,"CUSTOMERSOUT":85
"ZIPCODE":"55364","TOTALCUSTOMERS":6919,"CUSTOMERSOUT":62
"ZIPCODE":"55372","TOTALCUSTOMERS":4341,"CUSTOMERSOUT":1
