"ZIPCODE":"80634","TOTALCUSTOMERS":26345,"CUSTOMERSOUT":16
"ZIPCODE":"55106","TOTALCUSTOMERS":20532,"CUSTOMERSOUT":1
"ZIPCODE":"55119","TOTALCUSTOMERS":16643,"CUSTOMERSOUT":1
"ZIPCODE":"55129","TOTALCUSTOMERS":13143,"CUSTOMERSOUT":1
"ZIPCODE":"55358","TOTALCUSTOMERS":621,"CUSTOMERSOUT":1
"ZIPCODE":"55376","TOTALCUSTOMERS":7179,"CUSTOMERSOUT":1
"ZIPCODE":"56362","TOTALCUSTOMERS":2360,"CUSTOMERSOUT":1
"ZIPCODE":"79015","TOTALCUSTOMERS":12151,"CUSTOMERSOUT":1
"ZIPCODE":"79036","TOTALCUSTOMERS":2850,"CUSTOMERSOUT":2
"ZIPCODE":"79118","TOTALCUSTOMERS":13691,"CUSTOMERSOUT":79
"ZIPCODE":"54411","TOTALCUSTOMERS":1137,"CUSTOMERSOUT":7
"ZIPCODE":"54769","TOTALCUSTOMERS":276,"CUSTOMERSOUT":1
"ZIPCODE":"80011","TOTALCUSTOMERS":21871,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15108,"CUSTOMERSOUT":1
"ZIPCODE":"80125","TOTALCUSTOMERS":4495,"CUSTOMERSOUT":2
"ZIPCODE":"80206","TOTALCUSTOMERS":14642,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14503,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9501,"CUSTOMERSOUT":2
"ZIPCODE":"80228","TOTALCUSTOMERS":16811,"CUSTOMERSOUT":95
"ZIPCODE":"80301","TOTALCUSTOMERS":15282,"CUSTOMERSOUT":1
