"ZIPCODE":"55042","TOTALCUSTOMERS":6551,"CUSTOMERSOUT":4
"ZIPCODE":"55076","TOTALCUSTOMERS":9961,"CUSTOMERSOUT":1
"ZIPCODE":"55102","TOTALCUSTOMERS":11915,"CUSTOMERSOUT":53
"ZIPCODE":"55110","TOTALCUSTOMERS":17002,"CUSTOMERSOUT":1
"ZIPCODE":"55364","TOTALCUSTOMERS":6919,"CUSTOMERSOUT":7
"ZIPCODE":"55374","TOTALCUSTOMERS":7260,"CUSTOMERSOUT":10
"ZIPCODE":"55410","TOTALCUSTOMERS":10055,"CUSTOMERSOUT":0
"ZIPCODE":"55419","TOTALCUSTOMERS":12357,"CUSTOMERSOUT":1
"ZIPCODE":"55425","TOTALCUSTOMERS":6495,"CUSTOMERSOUT":45
"ZIPCODE":"55428","TOTALCUSTOMERS":14120,"CUSTOMERSOUT":34
"ZIPCODE":"55447","TOTALCUSTOMERS":10203,"CUSTOMERSOUT":1
"ZIPCODE":"58102","TOTALCUSTOMERS":17627,"CUSTOMERSOUT":72
"ZIPCODE":"57005","TOTALCUSTOMERS":469,"CUSTOMERSOUT":1
"ZIPCODE":"57015","TOTALCUSTOMERS":246,"CUSTOMERSOUT":1
"ZIPCODE":"57020","TOTALCUSTOMERS":596,"CUSTOMERSOUT":1
"ZIPCODE":"57039","TOTALCUSTOMERS":1330,"CUSTOMERSOUT":42
"ZIPCODE":"57055","TOTALCUSTOMERS":365,"CUSTOMERSOUT":15
"ZIPCODE":"57077","TOTALCUSTOMERS":461,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":12858,"CUSTOMERSOUT":76
"ZIPCODE":"57106","TOTALCUSTOMERS":19428,"CUSTOMERSOUT":1
"ZIPCODE":"57107","TOTALCUSTOMERS":6852,"CUSTOMERSOUT":0
"ZIPCODE":"57108","TOTALCUSTOMERS":13231,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8184,"CUSTOMERSOUT":1
"ZIPCODE":"79027","TOTALCUSTOMERS":2033,"CUSTOMERSOUT":2
"ZIPCODE":"79045","TOTALCUSTOMERS":7124,"CUSTOMERSOUT":830
"ZIPCODE":"79068","TOTALCUSTOMERS":2157,"CUSTOMERSOUT":2
"ZIPCODE":"79084","TOTALCUSTOMERS":1275,"CUSTOMERSOUT":1
"ZIPCODE":"54669","TOTALCUSTOMERS":3922,"CUSTOMERSOUT":10
"ZIPCODE":"54703","TOTALCUSTOMERS":20263,"CUSTOMERSOUT":11
"ZIPCODE":"80127","TOTALCUSTOMERS":16546,"CUSTOMERSOUT":7
"ZIPCODE":"80219","TOTALCUSTOMERS":21050,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21218,"CUSTOMERSOUT":25
"ZIPCODE":"80239","TOTALCUSTOMERS":15465,"CUSTOMERSOUT":9
"ZIPCODE":"80305","TOTALCUSTOMERS":7615,"CUSTOMERSOUT":14
"ZIPCODE":"80631","TOTALCUSTOMERS":20940,"CUSTOMERSOUT":12
"ZIPCODE":"88240","TOTALCUSTOMERS":21323,"CUSTOMERSOUT":1
