"ZIPCODE":"55305","TOTALCUSTOMERS":12157,"CUSTOMERSOUT":3
"ZIPCODE":"55345","TOTALCUSTOMERS":9605,"CUSTOMERSOUT":8
"ZIPCODE":"55378","TOTALCUSTOMERS":4256,"CUSTOMERSOUT":1
"ZIPCODE":"55422","TOTALCUSTOMERS":13761,"CUSTOMERSOUT":2
"ZIPCODE":"55423","TOTALCUSTOMERS":18076,"CUSTOMERSOUT":1
"ZIPCODE":"55426","TOTALCUSTOMERS":13222,"CUSTOMERSOUT":1
"ZIPCODE":"55439","TOTALCUSTOMERS":4717,"CUSTOMERSOUT":1
"ZIPCODE":"55985","TOTALCUSTOMERS":773,"CUSTOMERSOUT":2
"ZIPCODE":"56001","TOTALCUSTOMERS":20603,"CUSTOMERSOUT":1
"ZIPCODE":"56301","TOTALCUSTOMERS":13213,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8195,"CUSTOMERSOUT":9
"ZIPCODE":"79036","TOTALCUSTOMERS":2871,"CUSTOMERSOUT":1
"ZIPCODE":"79066","TOTALCUSTOMERS":198,"CUSTOMERSOUT":4
"ZIPCODE":"79124","TOTALCUSTOMERS":5559,"CUSTOMERSOUT":1
"ZIPCODE":"80018","TOTALCUSTOMERS":8165,"CUSTOMERSOUT":1
"ZIPCODE":"80211","TOTALCUSTOMERS":20548,"CUSTOMERSOUT":1
"ZIPCODE":"80303","TOTALCUSTOMERS":11633,"CUSTOMERSOUT":68
"ZIPCODE":"80452","TOTALCUSTOMERS":2240,"CUSTOMERSOUT":2
"ZIPCODE":"80461","TOTALCUSTOMERS":4408,"CUSTOMERSOUT":17
"ZIPCODE":"80524","TOTALCUSTOMERS":2527,"CUSTOMERSOUT":7
"ZIPCODE":"81140","TOTALCUSTOMERS":819,"CUSTOMERSOUT":1
"ZIPCODE":"81141","TOTALCUSTOMERS":666,"CUSTOMERSOUT":47
"ZIPCODE":"81650","TOTALCUSTOMERS":6082,"CUSTOMERSOUT":4
"ZIPCODE":"88101","TOTALCUSTOMERS":19558,"CUSTOMERSOUT":1
"ZIPCODE":"88130","TOTALCUSTOMERS":6327,"CUSTOMERSOUT":1
"ZIPCODE":"88401","TOTALCUSTOMERS":3498,"CUSTOMERSOUT":1
