"ZIPCODE":"55055","TOTALCUSTOMERS":2285,"CUSTOMERSOUT":76
"ZIPCODE":"55104","TOTALCUSTOMERS":20968,"CUSTOMERSOUT":1
"ZIPCODE":"55129","TOTALCUSTOMERS":14241,"CUSTOMERSOUT":2
"ZIPCODE":"55322","TOTALCUSTOMERS":1234,"CUSTOMERSOUT":2
"ZIPCODE":"55364","TOTALCUSTOMERS":6930,"CUSTOMERSOUT":1
"ZIPCODE":"55408","TOTALCUSTOMERS":19931,"CUSTOMERSOUT":2
"ZIPCODE":"55409","TOTALCUSTOMERS":5860,"CUSTOMERSOUT":3
"ZIPCODE":"55416","TOTALCUSTOMERS":22207,"CUSTOMERSOUT":1
"ZIPCODE":"55419","TOTALCUSTOMERS":12439,"CUSTOMERSOUT":40
"ZIPCODE":"55438","TOTALCUSTOMERS":7796,"CUSTOMERSOUT":6
"ZIPCODE":"55441","TOTALCUSTOMERS":9732,"CUSTOMERSOUT":6
"ZIPCODE":"55927","TOTALCUSTOMERS":2000,"CUSTOMERSOUT":1
"ZIPCODE":"55947","TOTALCUSTOMERS":2798,"CUSTOMERSOUT":20
"ZIPCODE":"55969","TOTALCUSTOMERS":438,"CUSTOMERSOUT":1
"ZIPCODE":"58103","TOTALCUSTOMERS":23324,"CUSTOMERSOUT":11
"ZIPCODE":"79045","TOTALCUSTOMERS":7144,"CUSTOMERSOUT":1
"ZIPCODE":"79323","TOTALCUSTOMERS":3803,"CUSTOMERSOUT":1
"ZIPCODE":"54002","TOTALCUSTOMERS":2250,"CUSTOMERSOUT":1
"ZIPCODE":"80014","TOTALCUSTOMERS":21742,"CUSTOMERSOUT":180
"ZIPCODE":"80123","TOTALCUSTOMERS":22183,"CUSTOMERSOUT":1
"ZIPCODE":"80129","TOTALCUSTOMERS":12535,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21072,"CUSTOMERSOUT":1
"ZIPCODE":"80233","TOTALCUSTOMERS":18688,"CUSTOMERSOUT":1
"ZIPCODE":"80234","TOTALCUSTOMERS":13837,"CUSTOMERSOUT":1
"ZIPCODE":"80304","TOTALCUSTOMERS":13207,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20849,"CUSTOMERSOUT":1
"ZIPCODE":"80516","TOTALCUSTOMERS":6540,"CUSTOMERSOUT":1
"ZIPCODE":"80634","TOTALCUSTOMERS":27442,"CUSTOMERSOUT":58
"ZIPCODE":"80651","TOTALCUSTOMERS":2036,"CUSTOMERSOUT":1
