"ZIPCODE":"55016","TOTALCUSTOMERS":16126,"CUSTOMERSOUT":9
"ZIPCODE":"55042","TOTALCUSTOMERS":6822,"CUSTOMERSOUT":3
"ZIPCODE":"55082","TOTALCUSTOMERS":16955,"CUSTOMERSOUT":457
"ZIPCODE":"55118","TOTALCUSTOMERS":14966,"CUSTOMERSOUT":1
"ZIPCODE":"55128","TOTALCUSTOMERS":13305,"CUSTOMERSOUT":2
"ZIPCODE":"55317","TOTALCUSTOMERS":7544,"CUSTOMERSOUT":6
"ZIPCODE":"55413","TOTALCUSTOMERS":8399,"CUSTOMERSOUT":1
"ZIPCODE":"55438","TOTALCUSTOMERS":7790,"CUSTOMERSOUT":8
"ZIPCODE":"56001","TOTALCUSTOMERS":20997,"CUSTOMERSOUT":38
"ZIPCODE":"56007","TOTALCUSTOMERS":50,"CUSTOMERSOUT":1
"ZIPCODE":"56082","TOTALCUSTOMERS":89,"CUSTOMERSOUT":3
"ZIPCODE":"56224","TOTALCUSTOMERS":119,"CUSTOMERSOUT":1
"ZIPCODE":"79096","TOTALCUSTOMERS":1497,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14266,"CUSTOMERSOUT":1
"ZIPCODE":"79339","TOTALCUSTOMERS":2986,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3198,"CUSTOMERSOUT":5
"ZIPCODE":"54555","TOTALCUSTOMERS":1858,"CUSTOMERSOUT":1
"ZIPCODE":"54601","TOTALCUSTOMERS":23000,"CUSTOMERSOUT":11
"ZIPCODE":"54665","TOTALCUSTOMERS":2925,"CUSTOMERSOUT":1
"ZIPCODE":"54701","TOTALCUSTOMERS":17642,"CUSTOMERSOUT":6
"ZIPCODE":"54727","TOTALCUSTOMERS":348,"CUSTOMERSOUT":4
"ZIPCODE":"54805","TOTALCUSTOMERS":748,"CUSTOMERSOUT":2
"ZIPCODE":"54850","TOTALCUSTOMERS":1028,"CUSTOMERSOUT":13
"ZIPCODE":"54891","TOTALCUSTOMERS":1550,"CUSTOMERSOUT":16
"ZIPCODE":"80003","TOTALCUSTOMERS":15720,"CUSTOMERSOUT":1
"ZIPCODE":"80005","TOTALCUSTOMERS":12108,"CUSTOMERSOUT":95
"ZIPCODE":"80022","TOTALCUSTOMERS":10845,"CUSTOMERSOUT":115
"ZIPCODE":"80026","TOTALCUSTOMERS":15863,"CUSTOMERSOUT":40
"ZIPCODE":"80110","TOTALCUSTOMERS":14032,"CUSTOMERSOUT":1
"ZIPCODE":"80113","TOTALCUSTOMERS":11875,"CUSTOMERSOUT":2
"ZIPCODE":"80121","TOTALCUSTOMERS":7646,"CUSTOMERSOUT":49
"ZIPCODE":"80127","TOTALCUSTOMERS":16677,"CUSTOMERSOUT":1
"ZIPCODE":"80128","TOTALCUSTOMERS":15527,"CUSTOMERSOUT":7
"ZIPCODE":"80216","TOTALCUSTOMERS":10886,"CUSTOMERSOUT":1
"ZIPCODE":"80223","TOTALCUSTOMERS":11085,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21227,"CUSTOMERSOUT":7
"ZIPCODE":"80234","TOTALCUSTOMERS":13821,"CUSTOMERSOUT":13
"ZIPCODE":"80301","TOTALCUSTOMERS":15321,"CUSTOMERSOUT":6
"ZIPCODE":"80305","TOTALCUSTOMERS":7632,"CUSTOMERSOUT":10
"ZIPCODE":"80401","TOTALCUSTOMERS":20853,"CUSTOMERSOUT":74
"ZIPCODE":"80403","TOTALCUSTOMERS":7641,"CUSTOMERSOUT":40
"ZIPCODE":"80420","TOTALCUSTOMERS":937,"CUSTOMERSOUT":1
"ZIPCODE":"80422","TOTALCUSTOMERS":203,"CUSTOMERSOUT":1
"ZIPCODE":"80440","TOTALCUSTOMERS":2202,"CUSTOMERSOUT":2
"ZIPCODE":"80452","TOTALCUSTOMERS":2266,"CUSTOMERSOUT":0
"ZIPCODE":"80466","TOTALCUSTOMERS":1884,"CUSTOMERSOUT":5
"ZIPCODE":"80498","TOTALCUSTOMERS":6753,"CUSTOMERSOUT":20
"ZIPCODE":"80513","TOTALCUSTOMERS":4008,"CUSTOMERSOUT":1
"ZIPCODE":"80521","TOTALCUSTOMERS":1542,"CUSTOMERSOUT":3
"ZIPCODE":"80624","TOTALCUSTOMERS":533,"CUSTOMERSOUT":18
"ZIPCODE":"81101","TOTALCUSTOMERS":7536,"CUSTOMERSOUT":58
"ZIPCODE":"81120","TOTALCUSTOMERS":2049,"CUSTOMERSOUT":2
"ZIPCODE":"81201","TOTALCUSTOMERS":6239,"CUSTOMERSOUT":127
"ZIPCODE":"88240","TOTALCUSTOMERS":21368,"CUSTOMERSOUT":43
"ZIPCODE":"88252","TOTALCUSTOMERS":2786,"CUSTOMERSOUT":1
