"ZIPCODE":"55104","TOTALCUSTOMERS":20441,"CUSTOMERSOUT":24
"ZIPCODE":"55106","TOTALCUSTOMERS":20538,"CUSTOMERSOUT":1
"ZIPCODE":"55110","TOTALCUSTOMERS":16656,"CUSTOMERSOUT":9
"ZIPCODE":"55120","TOTALCUSTOMERS":2738,"CUSTOMERSOUT":2
"ZIPCODE":"55345","TOTALCUSTOMERS":9585,"CUSTOMERSOUT":36
"ZIPCODE":"55431","TOTALCUSTOMERS":9710,"CUSTOMERSOUT":91
"ZIPCODE":"55435","TOTALCUSTOMERS":8439,"CUSTOMERSOUT":16
"ZIPCODE":"54701","TOTALCUSTOMERS":17026,"CUSTOMERSOUT":2
"ZIPCODE":"80014","TOTALCUSTOMERS":21712,"CUSTOMERSOUT":51
"ZIPCODE":"80020","TOTALCUSTOMERS":25035,"CUSTOMERSOUT":31
"ZIPCODE":"80209","TOTALCUSTOMERS":14793,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9513,"CUSTOMERSOUT":2
"ZIPCODE":"80219","TOTALCUSTOMERS":21048,"CUSTOMERSOUT":1
"ZIPCODE":"80224","TOTALCUSTOMERS":9315,"CUSTOMERSOUT":1
"ZIPCODE":"80301","TOTALCUSTOMERS":15226,"CUSTOMERSOUT":9
"ZIPCODE":"80401","TOTALCUSTOMERS":20627,"CUSTOMERSOUT":1
"ZIPCODE":"81520","TOTALCUSTOMERS":5577,"CUSTOMERSOUT":1
