"ZIPCODE":"55428","TOTALCUSTOMERS":14117,"CUSTOMERSOUT":15
"ZIPCODE":"55439","TOTALCUSTOMERS":4734,"CUSTOMERSOUT":104
"ZIPCODE":"55447","TOTALCUSTOMERS":10230,"CUSTOMERSOUT":3
"ZIPCODE":"56172","TOTALCUSTOMERS":1297,"CUSTOMERSOUT":5
"ZIPCODE":"56362","TOTALCUSTOMERS":2388,"CUSTOMERSOUT":3
"ZIPCODE":"58278","TOTALCUSTOMERS":520,"CUSTOMERSOUT":1
"ZIPCODE":"79070","TOTALCUSTOMERS":4420,"CUSTOMERSOUT":28
"ZIPCODE":"79106","TOTALCUSTOMERS":14273,"CUSTOMERSOUT":1
"ZIPCODE":"79107","TOTALCUSTOMERS":12985,"CUSTOMERSOUT":12
"ZIPCODE":"79356","TOTALCUSTOMERS":2080,"CUSTOMERSOUT":1
"ZIPCODE":"54547","TOTALCUSTOMERS":2057,"CUSTOMERSOUT":2
"ZIPCODE":"54656","TOTALCUSTOMERS":7725,"CUSTOMERSOUT":3
"ZIPCODE":"54669","TOTALCUSTOMERS":3941,"CUSTOMERSOUT":1
"ZIPCODE":"54703","TOTALCUSTOMERS":20691,"CUSTOMERSOUT":13
"ZIPCODE":"54729","TOTALCUSTOMERS":16280,"CUSTOMERSOUT":8
"ZIPCODE":"54856","TOTALCUSTOMERS":240,"CUSTOMERSOUT":3
"ZIPCODE":"80017","TOTALCUSTOMERS":15613,"CUSTOMERSOUT":1
"ZIPCODE":"80026","TOTALCUSTOMERS":15858,"CUSTOMERSOUT":1
"ZIPCODE":"80126","TOTALCUSTOMERS":17030,"CUSTOMERSOUT":1
"ZIPCODE":"80202","TOTALCUSTOMERS":10514,"CUSTOMERSOUT":23
"ZIPCODE":"80215","TOTALCUSTOMERS":10503,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":10873,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21247,"CUSTOMERSOUT":1
"ZIPCODE":"80231","TOTALCUSTOMERS":18901,"CUSTOMERSOUT":0
"ZIPCODE":"80301","TOTALCUSTOMERS":15336,"CUSTOMERSOUT":4
"ZIPCODE":"80302","TOTALCUSTOMERS":13180,"CUSTOMERSOUT":1
"ZIPCODE":"80304","TOTALCUSTOMERS":13220,"CUSTOMERSOUT":60
"ZIPCODE":"80513","TOTALCUSTOMERS":4004,"CUSTOMERSOUT":31
"ZIPCODE":"80521","TOTALCUSTOMERS":1542,"CUSTOMERSOUT":1
"ZIPCODE":"80524","TOTALCUSTOMERS":2535,"CUSTOMERSOUT":1
"ZIPCODE":"80550","TOTALCUSTOMERS":10009,"CUSTOMERSOUT":1
"ZIPCODE":"81006","TOTALCUSTOMERS":1,"CUSTOMERSOUT":1
"ZIPCODE":"55021","TOTALCUSTOMERS":11354,"CUSTOMERSOUT":2
"ZIPCODE":"55038","TOTALCUSTOMERS":8355,"CUSTOMERSOUT":1
"ZIPCODE":"55043","TOTALCUSTOMERS":1699,"CUSTOMERSOUT":1
"ZIPCODE":"55055","TOTALCUSTOMERS":2285,"CUSTOMERSOUT":1
"ZIPCODE":"55079","TOTALCUSTOMERS":1749,"CUSTOMERSOUT":2
"ZIPCODE":"55082","TOTALCUSTOMERS":16940,"CUSTOMERSOUT":2
"ZIPCODE":"55104","TOTALCUSTOMERS":20895,"CUSTOMERSOUT":2
"ZIPCODE":"55106","TOTALCUSTOMERS":20751,"CUSTOMERSOUT":1
"ZIPCODE":"81126","TOTALCUSTOMERS":135,"CUSTOMERSOUT":1
"ZIPCODE":"55108","TOTALCUSTOMERS":7267,"CUSTOMERSOUT":27
"ZIPCODE":"55112","TOTALCUSTOMERS":20823,"CUSTOMERSOUT":8
"ZIPCODE":"55116","TOTALCUSTOMERS":12802,"CUSTOMERSOUT":1
"ZIPCODE":"55126","TOTALCUSTOMERS":13800,"CUSTOMERSOUT":1
"ZIPCODE":"55391","TOTALCUSTOMERS":8183,"CUSTOMERSOUT":1
"ZIPCODE":"55407","TOTALCUSTOMERS":17039,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":6228,"CUSTOMERSOUT":1490
"ZIPCODE":"81242","TOTALCUSTOMERS":937,"CUSTOMERSOUT":1
"ZIPCODE":"88401","TOTALCUSTOMERS":3475,"CUSTOMERSOUT":2
"ZIPCODE":"55420","TOTALCUSTOMERS":10834,"CUSTOMERSOUT":37
