"ZIPCODE":"55357","TOTALCUSTOMERS":947,"CUSTOMERSOUT":5
"ZIPCODE":"55438","TOTALCUSTOMERS":7779,"CUSTOMERSOUT":47
"ZIPCODE":"58103","TOTALCUSTOMERS":23024,"CUSTOMERSOUT":1
"ZIPCODE":"79039","TOTALCUSTOMERS":639,"CUSTOMERSOUT":1
"ZIPCODE":"79040","TOTALCUSTOMERS":1029,"CUSTOMERSOUT":0
"ZIPCODE":"79045","TOTALCUSTOMERS":7104,"CUSTOMERSOUT":1
"ZIPCODE":"79062","TOTALCUSTOMERS":113,"CUSTOMERSOUT":3
"ZIPCODE":"79110","TOTALCUSTOMERS":8767,"CUSTOMERSOUT":0
"ZIPCODE":"79119","TOTALCUSTOMERS":12336,"CUSTOMERSOUT":1
"ZIPCODE":"79312","TOTALCUSTOMERS":401,"CUSTOMERSOUT":0
"ZIPCODE":"80211","TOTALCUSTOMERS":20578,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21043,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20673,"CUSTOMERSOUT":19
"ZIPCODE":"81503","TOTALCUSTOMERS":7775,"CUSTOMERSOUT":2
"ZIPCODE":"81507","TOTALCUSTOMERS":4929,"CUSTOMERSOUT":0
