"ZIPCODE":"55108","TOTALCUSTOMERS":7236,"CUSTOMERSOUT":19
"ZIPCODE":"55113","TOTALCUSTOMERS":21275,"CUSTOMERSOUT":1
"ZIPCODE":"55117","TOTALCUSTOMERS":18337,"CUSTOMERSOUT":7
"ZIPCODE":"55118","TOTALCUSTOMERS":14692,"CUSTOMERSOUT":1
"ZIPCODE":"55120","TOTALCUSTOMERS":2742,"CUSTOMERSOUT":1
"ZIPCODE":"55130","TOTALCUSTOMERS":5581,"CUSTOMERSOUT":6
"ZIPCODE":"55317","TOTALCUSTOMERS":7463,"CUSTOMERSOUT":1
"ZIPCODE":"55345","TOTALCUSTOMERS":9604,"CUSTOMERSOUT":14
"ZIPCODE":"55407","TOTALCUSTOMERS":16804,"CUSTOMERSOUT":110
"ZIPCODE":"55418","TOTALCUSTOMERS":15452,"CUSTOMERSOUT":22
"ZIPCODE":"55421","TOTALCUSTOMERS":13398,"CUSTOMERSOUT":1
"ZIPCODE":"55423","TOTALCUSTOMERS":18070,"CUSTOMERSOUT":1
"ZIPCODE":"55427","TOTALCUSTOMERS":11736,"CUSTOMERSOUT":3
"ZIPCODE":"55431","TOTALCUSTOMERS":9716,"CUSTOMERSOUT":31
"ZIPCODE":"55444","TOTALCUSTOMERS":5712,"CUSTOMERSOUT":2
"ZIPCODE":"55449","TOTALCUSTOMERS":1467,"CUSTOMERSOUT":26
"ZIPCODE":"58701","TOTALCUSTOMERS":9781,"CUSTOMERSOUT":32
"ZIPCODE":"57105","TOTALCUSTOMERS":11475,"CUSTOMERSOUT":6
"ZIPCODE":"57319","TOTALCUSTOMERS":417,"CUSTOMERSOUT":1
"ZIPCODE":"79046","TOTALCUSTOMERS":326,"CUSTOMERSOUT":1
"ZIPCODE":"79084","TOTALCUSTOMERS":1268,"CUSTOMERSOUT":1
"ZIPCODE":"79235","TOTALCUSTOMERS":662,"CUSTOMERSOUT":2
"ZIPCODE":"79408","TOTALCUSTOMERS":18,"CUSTOMERSOUT":2
"ZIPCODE":"54456","TOTALCUSTOMERS":1881,"CUSTOMERSOUT":1
"ZIPCODE":"54545","TOTALCUSTOMERS":1589,"CUSTOMERSOUT":1
"ZIPCODE":"80001","TOTALCUSTOMERS":22,"CUSTOMERSOUT":1
"ZIPCODE":"80002","TOTALCUSTOMERS":11526,"CUSTOMERSOUT":288
"ZIPCODE":"80010","TOTALCUSTOMERS":15426,"CUSTOMERSOUT":1
"ZIPCODE":"80012","TOTALCUSTOMERS":22540,"CUSTOMERSOUT":0
"ZIPCODE":"80013","TOTALCUSTOMERS":27916,"CUSTOMERSOUT":22
"ZIPCODE":"80017","TOTALCUSTOMERS":15561,"CUSTOMERSOUT":2
"ZIPCODE":"80022","TOTALCUSTOMERS":10723,"CUSTOMERSOUT":1
"ZIPCODE":"80027","TOTALCUSTOMERS":15188,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15160,"CUSTOMERSOUT":1
"ZIPCODE":"80112","TOTALCUSTOMERS":17870,"CUSTOMERSOUT":34
"ZIPCODE":"80123","TOTALCUSTOMERS":22131,"CUSTOMERSOUT":52
"ZIPCODE":"80127","TOTALCUSTOMERS":16486,"CUSTOMERSOUT":60
"ZIPCODE":"80137","TOTALCUSTOMERS":1043,"CUSTOMERSOUT":1
"ZIPCODE":"80211","TOTALCUSTOMERS":20484,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14486,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9533,"CUSTOMERSOUT":4
"ZIPCODE":"80223","TOTALCUSTOMERS":10884,"CUSTOMERSOUT":6
"ZIPCODE":"80226","TOTALCUSTOMERS":15152,"CUSTOMERSOUT":149
"ZIPCODE":"80229","TOTALCUSTOMERS":21172,"CUSTOMERSOUT":8
"ZIPCODE":"80239","TOTALCUSTOMERS":15338,"CUSTOMERSOUT":1
"ZIPCODE":"80241","TOTALCUSTOMERS":13644,"CUSTOMERSOUT":2
"ZIPCODE":"80249","TOTALCUSTOMERS":16288,"CUSTOMERSOUT":7
"ZIPCODE":"80401","TOTALCUSTOMERS":20703,"CUSTOMERSOUT":67
"ZIPCODE":"80420","TOTALCUSTOMERS":921,"CUSTOMERSOUT":12
"ZIPCODE":"80424","TOTALCUSTOMERS":13331,"CUSTOMERSOUT":3
"ZIPCODE":"80435","TOTALCUSTOMERS":7202,"CUSTOMERSOUT":1
"ZIPCODE":"80440","TOTALCUSTOMERS":2128,"CUSTOMERSOUT":6
"ZIPCODE":"80751","TOTALCUSTOMERS":7217,"CUSTOMERSOUT":1
"ZIPCODE":"81503","TOTALCUSTOMERS":7761,"CUSTOMERSOUT":1
"ZIPCODE":"81504","TOTALCUSTOMERS":10706,"CUSTOMERSOUT":1
"ZIPCODE":"81507","TOTALCUSTOMERS":4909,"CUSTOMERSOUT":0
"ZIPCODE":"88130","TOTALCUSTOMERS":6339,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":21711,"CUSTOMERSOUT":2
"ZIPCODE":"88240","TOTALCUSTOMERS":21068,"CUSTOMERSOUT":2
"ZIPCODE":"49938","TOTALCUSTOMERS":5001,"CUSTOMERSOUT":6
"ZIPCODE":"55014","TOTALCUSTOMERS":7347,"CUSTOMERSOUT":1
"ZIPCODE":"55079","TOTALCUSTOMERS":1734,"CUSTOMERSOUT":1
"ZIPCODE":"55101","TOTALCUSTOMERS":5803,"CUSTOMERSOUT":1
