"ZIPCODE":"54421","TOTALCUSTOMERS":1245,"CUSTOMERSOUT":4
"ZIPCODE":"54426","TOTALCUSTOMERS":252,"CUSTOMERSOUT":41
"ZIPCODE":"54446","TOTALCUSTOMERS":897,"CUSTOMERSOUT":35
"ZIPCODE":"54479","TOTALCUSTOMERS":1095,"CUSTOMERSOUT":159
"ZIPCODE":"54480","TOTALCUSTOMERS":317,"CUSTOMERSOUT":1
"ZIPCODE":"54601","TOTALCUSTOMERS":22796,"CUSTOMERSOUT":1
"ZIPCODE":"54757","TOTALCUSTOMERS":492,"CUSTOMERSOUT":30
"ZIPCODE":"54763","TOTALCUSTOMERS":364,"CUSTOMERSOUT":2
"ZIPCODE":"54817","TOTALCUSTOMERS":1844,"CUSTOMERSOUT":953
"ZIPCODE":"54819","TOTALCUSTOMERS":959,"CUSTOMERSOUT":243
"ZIPCODE":"54848","TOTALCUSTOMERS":2598,"CUSTOMERSOUT":9
"ZIPCODE":"54868","TOTALCUSTOMERS":1372,"CUSTOMERSOUT":39
"ZIPCODE":"54870","TOTALCUSTOMERS":342,"CUSTOMERSOUT":262
"ZIPCODE":"54895","TOTALCUSTOMERS":234,"CUSTOMERSOUT":1
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"80014","TOTALCUSTOMERS":21622,"CUSTOMERSOUT":1
"ZIPCODE":"80204","TOTALCUSTOMERS":17552,"CUSTOMERSOUT":1
"ZIPCODE":"80220","TOTALCUSTOMERS":17800,"CUSTOMERSOUT":15
"ZIPCODE":"80424","TOTALCUSTOMERS":13349,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9795,"CUSTOMERSOUT":16
"ZIPCODE":"80634","TOTALCUSTOMERS":26147,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":21550,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21014,"CUSTOMERSOUT":1
"ZIPCODE":"88256","TOTALCUSTOMERS":1591,"CUSTOMERSOUT":0
"ZIPCODE":"55359","TOTALCUSTOMERS":1763,"CUSTOMERSOUT":6
"ZIPCODE":"55438","TOTALCUSTOMERS":7746,"CUSTOMERSOUT":35
"ZIPCODE":"56122","TOTALCUSTOMERS":181,"CUSTOMERSOUT":1
"ZIPCODE":"56128","TOTALCUSTOMERS":745,"CUSTOMERSOUT":2
"ZIPCODE":"56367","TOTALCUSTOMERS":425,"CUSTOMERSOUT":1
"ZIPCODE":"56369","TOTALCUSTOMERS":276,"CUSTOMERSOUT":2
"ZIPCODE":"56377","TOTALCUSTOMERS":5905,"CUSTOMERSOUT":6
"ZIPCODE":"57055","TOTALCUSTOMERS":362,"CUSTOMERSOUT":6
"ZIPCODE":"79045","TOTALCUSTOMERS":7053,"CUSTOMERSOUT":8
"ZIPCODE":"79072","TOTALCUSTOMERS":11000,"CUSTOMERSOUT":58
"ZIPCODE":"79103","TOTALCUSTOMERS":4238,"CUSTOMERSOUT":1
"ZIPCODE":"79105","TOTALCUSTOMERS":110,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22354,"CUSTOMERSOUT":1
"ZIPCODE":"79119","TOTALCUSTOMERS":11658,"CUSTOMERSOUT":3
