"ZIPCODE":"55109","TOTALCUSTOMERS":9791,"CUSTOMERSOUT":71
"ZIPCODE":"55112","TOTALCUSTOMERS":20814,"CUSTOMERSOUT":1
"ZIPCODE":"55117","TOTALCUSTOMERS":18515,"CUSTOMERSOUT":29
"ZIPCODE":"55315","TOTALCUSTOMERS":2005,"CUSTOMERSOUT":1
"ZIPCODE":"55354","TOTALCUSTOMERS":1011,"CUSTOMERSOUT":2
"ZIPCODE":"55406","TOTALCUSTOMERS":18087,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9306,"CUSTOMERSOUT":1
"ZIPCODE":"55417","TOTALCUSTOMERS":12432,"CUSTOMERSOUT":1
"ZIPCODE":"55443","TOTALCUSTOMERS":13625,"CUSTOMERSOUT":42
"ZIPCODE":"55447","TOTALCUSTOMERS":10223,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8144,"CUSTOMERSOUT":7
"ZIPCODE":"79072","TOTALCUSTOMERS":11070,"CUSTOMERSOUT":2
"ZIPCODE":"79083","TOTALCUSTOMERS":1490,"CUSTOMERSOUT":3
"ZIPCODE":"54016","TOTALCUSTOMERS":12403,"CUSTOMERSOUT":1
"ZIPCODE":"54601","TOTALCUSTOMERS":23002,"CUSTOMERSOUT":2
"ZIPCODE":"80015","TOTALCUSTOMERS":13201,"CUSTOMERSOUT":1
"ZIPCODE":"80019","TOTALCUSTOMERS":5710,"CUSTOMERSOUT":1
"ZIPCODE":"80020","TOTALCUSTOMERS":25944,"CUSTOMERSOUT":1
"ZIPCODE":"80031","TOTALCUSTOMERS":15863,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14785,"CUSTOMERSOUT":1
"ZIPCODE":"80130","TOTALCUSTOMERS":10433,"CUSTOMERSOUT":1
"ZIPCODE":"80204","TOTALCUSTOMERS":19269,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21054,"CUSTOMERSOUT":1
"ZIPCODE":"80249","TOTALCUSTOMERS":18032,"CUSTOMERSOUT":19
"ZIPCODE":"80439","TOTALCUSTOMERS":9886,"CUSTOMERSOUT":1
"ZIPCODE":"80521","TOTALCUSTOMERS":1542,"CUSTOMERSOUT":7
"ZIPCODE":"80631","TOTALCUSTOMERS":21014,"CUSTOMERSOUT":1
"ZIPCODE":"81503","TOTALCUSTOMERS":7808,"CUSTOMERSOUT":1
"ZIPCODE":"81507","TOTALCUSTOMERS":5060,"CUSTOMERSOUT":1
