"ZIPCODE":"55113","TOTALCUSTOMERS":21206,"CUSTOMERSOUT":4
"ZIPCODE":"55345","TOTALCUSTOMERS":9607,"CUSTOMERSOUT":8
"ZIPCODE":"55411","TOTALCUSTOMERS":10817,"CUSTOMERSOUT":1
"ZIPCODE":"55443","TOTALCUSTOMERS":13585,"CUSTOMERSOUT":1
"ZIPCODE":"55445","TOTALCUSTOMERS":5498,"CUSTOMERSOUT":2
"ZIPCODE":"79039","TOTALCUSTOMERS":641,"CUSTOMERSOUT":1
"ZIPCODE":"54447","TOTALCUSTOMERS":137,"CUSTOMERSOUT":1
"ZIPCODE":"80010","TOTALCUSTOMERS":15509,"CUSTOMERSOUT":1
"ZIPCODE":"80012","TOTALCUSTOMERS":22542,"CUSTOMERSOUT":1
"ZIPCODE":"80013","TOTALCUSTOMERS":27947,"CUSTOMERSOUT":39
"ZIPCODE":"80022","TOTALCUSTOMERS":10747,"CUSTOMERSOUT":1
"ZIPCODE":"80239","TOTALCUSTOMERS":15354,"CUSTOMERSOUT":2
"ZIPCODE":"80534","TOTALCUSTOMERS":6530,"CUSTOMERSOUT":1
"ZIPCODE":"80615","TOTALCUSTOMERS":3975,"CUSTOMERSOUT":1
"ZIPCODE":"88201","TOTALCUSTOMERS":13109,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":21838,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3405,"CUSTOMERSOUT":1
