"ZIPCODE":"55428","TOTALCUSTOMERS":14092,"CUSTOMERSOUT":59
"ZIPCODE":"54729","TOTALCUSTOMERS":15791,"CUSTOMERSOUT":17
"ZIPCODE":"80120","TOTALCUSTOMERS":14782,"CUSTOMERSOUT":192
"ZIPCODE":"80122","TOTALCUSTOMERS":14371,"CUSTOMERSOUT":1
"ZIPCODE":"80204","TOTALCUSTOMERS":17883,"CUSTOMERSOUT":411
"ZIPCODE":"80212","TOTALCUSTOMERS":10344,"CUSTOMERSOUT":1
"ZIPCODE":"80214","TOTALCUSTOMERS":14484,"CUSTOMERSOUT":25
"ZIPCODE":"80216","TOTALCUSTOMERS":9539,"CUSTOMERSOUT":2
"ZIPCODE":"80218","TOTALCUSTOMERS":12170,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21032,"CUSTOMERSOUT":1064
"ZIPCODE":"80226","TOTALCUSTOMERS":15149,"CUSTOMERSOUT":630
"ZIPCODE":"80227","TOTALCUSTOMERS":17513,"CUSTOMERSOUT":1
"ZIPCODE":"80235","TOTALCUSTOMERS":4292,"CUSTOMERSOUT":1
"ZIPCODE":"80241","TOTALCUSTOMERS":13653,"CUSTOMERSOUT":11
"ZIPCODE":"81504","TOTALCUSTOMERS":10701,"CUSTOMERSOUT":30
"ZIPCODE":"88101","TOTALCUSTOMERS":19432,"CUSTOMERSOUT":1
"ZIPCODE":"55068","TOTALCUSTOMERS":7819,"CUSTOMERSOUT":1
"ZIPCODE":"55082","TOTALCUSTOMERS":16747,"CUSTOMERSOUT":1
"ZIPCODE":"55317","TOTALCUSTOMERS":7476,"CUSTOMERSOUT":170
"ZIPCODE":"55331","TOTALCUSTOMERS":9304,"CUSTOMERSOUT":23
