"ZIPCODE":"80011","TOTALCUSTOMERS":23116,"CUSTOMERSOUT":92
"ZIPCODE":"80013","TOTALCUSTOMERS":27951,"CUSTOMERSOUT":1
"ZIPCODE":"80026","TOTALCUSTOMERS":15736,"CUSTOMERSOUT":2
"ZIPCODE":"80027","TOTALCUSTOMERS":15537,"CUSTOMERSOUT":31
"ZIPCODE":"80030","TOTALCUSTOMERS":6807,"CUSTOMERSOUT":1
"ZIPCODE":"80123","TOTALCUSTOMERS":22158,"CUSTOMERSOUT":11
"ZIPCODE":"80216","TOTALCUSTOMERS":10838,"CUSTOMERSOUT":2
"ZIPCODE":"80221","TOTALCUSTOMERS":16761,"CUSTOMERSOUT":10
"ZIPCODE":"80223","TOTALCUSTOMERS":11020,"CUSTOMERSOUT":1
"ZIPCODE":"80229","TOTALCUSTOMERS":21223,"CUSTOMERSOUT":4
"ZIPCODE":"80249","TOTALCUSTOMERS":17476,"CUSTOMERSOUT":1
"ZIPCODE":"80504","TOTALCUSTOMERS":619,"CUSTOMERSOUT":1
"ZIPCODE":"80631","TOTALCUSTOMERS":20947,"CUSTOMERSOUT":14
"ZIPCODE":"80634","TOTALCUSTOMERS":27097,"CUSTOMERSOUT":81
"ZIPCODE":"88210","TOTALCUSTOMERS":6994,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22053,"CUSTOMERSOUT":1
"ZIPCODE":"55046","TOTALCUSTOMERS":1283,"CUSTOMERSOUT":1
"ZIPCODE":"55066","TOTALCUSTOMERS":9190,"CUSTOMERSOUT":9
"ZIPCODE":"55088","TOTALCUSTOMERS":184,"CUSTOMERSOUT":3
"ZIPCODE":"55359","TOTALCUSTOMERS":1819,"CUSTOMERSOUT":1
"ZIPCODE":"55417","TOTALCUSTOMERS":12370,"CUSTOMERSOUT":1
"ZIPCODE":"55420","TOTALCUSTOMERS":10842,"CUSTOMERSOUT":12
"ZIPCODE":"55421","TOTALCUSTOMERS":13442,"CUSTOMERSOUT":147
"ZIPCODE":"55425","TOTALCUSTOMERS":6492,"CUSTOMERSOUT":13
"ZIPCODE":"55439","TOTALCUSTOMERS":4726,"CUSTOMERSOUT":22
"ZIPCODE":"57055","TOTALCUSTOMERS":367,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":12846,"CUSTOMERSOUT":2
"ZIPCODE":"79034","TOTALCUSTOMERS":378,"CUSTOMERSOUT":0
"ZIPCODE":"79043","TOTALCUSTOMERS":667,"CUSTOMERSOUT":0
"ZIPCODE":"79070","TOTALCUSTOMERS":4395,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14298,"CUSTOMERSOUT":1
