"ZIPCODE":"79107","TOTALCUSTOMERS":12841,"CUSTOMERSOUT":4
"ZIPCODE":"79108","TOTALCUSTOMERS":6344,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22356,"CUSTOMERSOUT":3
"ZIPCODE":"79110","TOTALCUSTOMERS":8730,"CUSTOMERSOUT":2
"ZIPCODE":"79116","TOTALCUSTOMERS":5,"CUSTOMERSOUT":1
"ZIPCODE":"79117","TOTALCUSTOMERS":3,"CUSTOMERSOUT":1
"ZIPCODE":"79118","TOTALCUSTOMERS":13272,"CUSTOMERSOUT":2
"ZIPCODE":"79119","TOTALCUSTOMERS":11639,"CUSTOMERSOUT":1
"ZIPCODE":"79124","TOTALCUSTOMERS":5379,"CUSTOMERSOUT":44
"ZIPCODE":"54642","TOTALCUSTOMERS":441,"CUSTOMERSOUT":1
"ZIPCODE":"55014","TOTALCUSTOMERS":7266,"CUSTOMERSOUT":1
"ZIPCODE":"55038","TOTALCUSTOMERS":8113,"CUSTOMERSOUT":2
"ZIPCODE":"55334","TOTALCUSTOMERS":1255,"CUSTOMERSOUT":2
"ZIPCODE":"55362","TOTALCUSTOMERS":6552,"CUSTOMERSOUT":223
"ZIPCODE":"55411","TOTALCUSTOMERS":10400,"CUSTOMERSOUT":3
"ZIPCODE":"55421","TOTALCUSTOMERS":13288,"CUSTOMERSOUT":1
"ZIPCODE":"55422","TOTALCUSTOMERS":13785,"CUSTOMERSOUT":54
"ZIPCODE":"55441","TOTALCUSTOMERS":9511,"CUSTOMERSOUT":1
"ZIPCODE":"57104","TOTALCUSTOMERS":12633,"CUSTOMERSOUT":1
"ZIPCODE":"79010","TOTALCUSTOMERS":184,"CUSTOMERSOUT":160
"ZIPCODE":"79092","TOTALCUSTOMERS":1134,"CUSTOMERSOUT":5
"ZIPCODE":"79098","TOTALCUSTOMERS":185,"CUSTOMERSOUT":1
"ZIPCODE":"79101","TOTALCUSTOMERS":2176,"CUSTOMERSOUT":6
"ZIPCODE":"79105","TOTALCUSTOMERS":110,"CUSTOMERSOUT":2
