"ZIPCODE":"55121","TOTALCUSTOMERS":4204,"CUSTOMERSOUT":34
"ZIPCODE":"55305","TOTALCUSTOMERS":12399,"CUSTOMERSOUT":3
"ZIPCODE":"55314","TOTALCUSTOMERS":385,"CUSTOMERSOUT":1
"ZIPCODE":"55322","TOTALCUSTOMERS":1234,"CUSTOMERSOUT":8
"ZIPCODE":"55356","TOTALCUSTOMERS":2420,"CUSTOMERSOUT":9
"ZIPCODE":"55422","TOTALCUSTOMERS":13856,"CUSTOMERSOUT":46
"ZIPCODE":"55427","TOTALCUSTOMERS":11814,"CUSTOMERSOUT":2
"ZIPCODE":"55433","TOTALCUSTOMERS":8270,"CUSTOMERSOUT":1
"ZIPCODE":"57108","TOTALCUSTOMERS":13547,"CUSTOMERSOUT":1
"ZIPCODE":"79036","TOTALCUSTOMERS":2807,"CUSTOMERSOUT":1
"ZIPCODE":"79106","TOTALCUSTOMERS":14284,"CUSTOMERSOUT":1
"ZIPCODE":"79108","TOTALCUSTOMERS":6537,"CUSTOMERSOUT":310
"ZIPCODE":"79346","TOTALCUSTOMERS":1097,"CUSTOMERSOUT":1
"ZIPCODE":"54625","TOTALCUSTOMERS":154,"CUSTOMERSOUT":1
"ZIPCODE":"54659","TOTALCUSTOMERS":385,"CUSTOMERSOUT":2
"ZIPCODE":"54770","TOTALCUSTOMERS":530,"CUSTOMERSOUT":8
"ZIPCODE":"80120","TOTALCUSTOMERS":14794,"CUSTOMERSOUT":1
"ZIPCODE":"80129","TOTALCUSTOMERS":12550,"CUSTOMERSOUT":1
"ZIPCODE":"80219","TOTALCUSTOMERS":21048,"CUSTOMERSOUT":1
"ZIPCODE":"80401","TOTALCUSTOMERS":20843,"CUSTOMERSOUT":1
"ZIPCODE":"80439","TOTALCUSTOMERS":9882,"CUSTOMERSOUT":35
"ZIPCODE":"80440","TOTALCUSTOMERS":2211,"CUSTOMERSOUT":13
"ZIPCODE":"80452","TOTALCUSTOMERS":2270,"CUSTOMERSOUT":8
"ZIPCODE":"80466","TOTALCUSTOMERS":1886,"CUSTOMERSOUT":2
"ZIPCODE":"80631","TOTALCUSTOMERS":21010,"CUSTOMERSOUT":1
"ZIPCODE":"80751","TOTALCUSTOMERS":7306,"CUSTOMERSOUT":8
"ZIPCODE":"81501","TOTALCUSTOMERS":12741,"CUSTOMERSOUT":1
"ZIPCODE":"81650","TOTALCUSTOMERS":6243,"CUSTOMERSOUT":53
"ZIPCODE":"88210","TOTALCUSTOMERS":7069,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22369,"CUSTOMERSOUT":1
"ZIPCODE":"88221","TOTALCUSTOMERS":50,"CUSTOMERSOUT":0
"ZIPCODE":"88231","TOTALCUSTOMERS":3344,"CUSTOMERSOUT":18
"ZIPCODE":"88240","TOTALCUSTOMERS":21349,"CUSTOMERSOUT":18
"ZIPCODE":"88241","TOTALCUSTOMERS":131,"CUSTOMERSOUT":1
"ZIPCODE":"88252","TOTALCUSTOMERS":2773,"CUSTOMERSOUT":49
"ZIPCODE":"88256","TOTALCUSTOMERS":1625,"CUSTOMERSOUT":2
"ZIPCODE":"88401","TOTALCUSTOMERS":3475,"CUSTOMERSOUT":50
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"79009","TOTALCUSTOMERS":886,"CUSTOMERSOUT":35
