"ZIPCODE":"55112","TOTALCUSTOMERS":20636,"CUSTOMERSOUT":7
"ZIPCODE":"55113","TOTALCUSTOMERS":21167,"CUSTOMERSOUT":1
"ZIPCODE":"55302","TOTALCUSTOMERS":2502,"CUSTOMERSOUT":1
"ZIPCODE":"55346","TOTALCUSTOMERS":6887,"CUSTOMERSOUT":1
"ZIPCODE":"55369","TOTALCUSTOMERS":14118,"CUSTOMERSOUT":5
"ZIPCODE":"55391","TOTALCUSTOMERS":8138,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9258,"CUSTOMERSOUT":1
"ZIPCODE":"55427","TOTALCUSTOMERS":11716,"CUSTOMERSOUT":1
"ZIPCODE":"55437","TOTALCUSTOMERS":9606,"CUSTOMERSOUT":2
"ZIPCODE":"55439","TOTALCUSTOMERS":4690,"CUSTOMERSOUT":5
"ZIPCODE":"55925","TOTALCUSTOMERS":369,"CUSTOMERSOUT":1
"ZIPCODE":"56273","TOTALCUSTOMERS":753,"CUSTOMERSOUT":2
"ZIPCODE":"58718","TOTALCUSTOMERS":281,"CUSTOMERSOUT":1
"ZIPCODE":"57013","TOTALCUSTOMERS":1699,"CUSTOMERSOUT":4
"ZIPCODE":"57108","TOTALCUSTOMERS":12625,"CUSTOMERSOUT":1
"ZIPCODE":"57319","TOTALCUSTOMERS":415,"CUSTOMERSOUT":1
"ZIPCODE":"79009","TOTALCUSTOMERS":29,"CUSTOMERSOUT":1
"ZIPCODE":"79015","TOTALCUSTOMERS":12144,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":4953,"CUSTOMERSOUT":2
"ZIPCODE":"79029","TOTALCUSTOMERS":7756,"CUSTOMERSOUT":8
"ZIPCODE":"79036","TOTALCUSTOMERS":2849,"CUSTOMERSOUT":1
"ZIPCODE":"79065","TOTALCUSTOMERS":11119,"CUSTOMERSOUT":1
"ZIPCODE":"79109","TOTALCUSTOMERS":22175,"CUSTOMERSOUT":1095
"ZIPCODE":"79360","TOTALCUSTOMERS":7920,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3214,"CUSTOMERSOUT":1
"ZIPCODE":"54082","TOTALCUSTOMERS":263,"CUSTOMERSOUT":1
"ZIPCODE":"54545","TOTALCUSTOMERS":1579,"CUSTOMERSOUT":2
"ZIPCODE":"80011","TOTALCUSTOMERS":21890,"CUSTOMERSOUT":2
"ZIPCODE":"80013","TOTALCUSTOMERS":27921,"CUSTOMERSOUT":16
"ZIPCODE":"80019","TOTALCUSTOMERS":3460,"CUSTOMERSOUT":1
"ZIPCODE":"80033","TOTALCUSTOMERS":15128,"CUSTOMERSOUT":2
"ZIPCODE":"80122","TOTALCUSTOMERS":14372,"CUSTOMERSOUT":1
"ZIPCODE":"80126","TOTALCUSTOMERS":17011,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9496,"CUSTOMERSOUT":2
"ZIPCODE":"80218","TOTALCUSTOMERS":12132,"CUSTOMERSOUT":1
"ZIPCODE":"80260","TOTALCUSTOMERS":13560,"CUSTOMERSOUT":1
"ZIPCODE":"80301","TOTALCUSTOMERS":15283,"CUSTOMERSOUT":12
"ZIPCODE":"80302","TOTALCUSTOMERS":12942,"CUSTOMERSOUT":1
"ZIPCODE":"80466","TOTALCUSTOMERS":1865,"CUSTOMERSOUT":13
"ZIPCODE":"80534","TOTALCUSTOMERS":6176,"CUSTOMERSOUT":5
"ZIPCODE":"80602","TOTALCUSTOMERS":6485,"CUSTOMERSOUT":2
"ZIPCODE":"80631","TOTALCUSTOMERS":20431,"CUSTOMERSOUT":1
"ZIPCODE":"80701","TOTALCUSTOMERS":194,"CUSTOMERSOUT":1
"ZIPCODE":"81601","TOTALCUSTOMERS":646,"CUSTOMERSOUT":1
"ZIPCODE":"88130","TOTALCUSTOMERS":6293,"CUSTOMERSOUT":1
"ZIPCODE":"88210","TOTALCUSTOMERS":6843,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3412,"CUSTOMERSOUT":51
"ZIPCODE":"88240","TOTALCUSTOMERS":21105,"CUSTOMERSOUT":12
"ZIPCODE":"88252","TOTALCUSTOMERS":2775,"CUSTOMERSOUT":2
"ZIPCODE":"88253","TOTALCUSTOMERS":229,"CUSTOMERSOUT":0
"ZIPCODE":"88254","TOTALCUSTOMERS":9,"CUSTOMERSOUT":1
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
