"ZIPCODE":"55118","TOTALCUSTOMERS":14968,"CUSTOMERSOUT":9
"ZIPCODE":"55343","TOTALCUSTOMERS":15754,"CUSTOMERSOUT":1
"ZIPCODE":"55347","TOTALCUSTOMERS":11254,"CUSTOMERSOUT":34
"ZIPCODE":"55357","TOTALCUSTOMERS":959,"CUSTOMERSOUT":1
"ZIPCODE":"55416","TOTALCUSTOMERS":22191,"CUSTOMERSOUT":11
"ZIPCODE":"55419","TOTALCUSTOMERS":12413,"CUSTOMERSOUT":29
"ZIPCODE":"55432","TOTALCUSTOMERS":15883,"CUSTOMERSOUT":1
"ZIPCODE":"55441","TOTALCUSTOMERS":9742,"CUSTOMERSOUT":1
"ZIPCODE":"55446","TOTALCUSTOMERS":7425,"CUSTOMERSOUT":1
"ZIPCODE":"55969","TOTALCUSTOMERS":437,"CUSTOMERSOUT":1
"ZIPCODE":"55987","TOTALCUSTOMERS":14702,"CUSTOMERSOUT":46
"ZIPCODE":"56024","TOTALCUSTOMERS":1318,"CUSTOMERSOUT":1
"ZIPCODE":"56379","TOTALCUSTOMERS":6589,"CUSTOMERSOUT":1
"ZIPCODE":"58102","TOTALCUSTOMERS":17669,"CUSTOMERSOUT":1
"ZIPCODE":"58201","TOTALCUSTOMERS":17851,"CUSTOMERSOUT":75
"ZIPCODE":"80022","TOTALCUSTOMERS":10844,"CUSTOMERSOUT":1
"ZIPCODE":"80111","TOTALCUSTOMERS":15994,"CUSTOMERSOUT":309
"ZIPCODE":"80122","TOTALCUSTOMERS":14400,"CUSTOMERSOUT":1
"ZIPCODE":"80215","TOTALCUSTOMERS":10524,"CUSTOMERSOUT":1
"ZIPCODE":"80454","TOTALCUSTOMERS":746,"CUSTOMERSOUT":1
"ZIPCODE":"88220","TOTALCUSTOMERS":22332,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3360,"CUSTOMERSOUT":6
"ZIPCODE":"88252","TOTALCUSTOMERS":2792,"CUSTOMERSOUT":30
