"ZIPCODE":"55033","TOTALCUSTOMERS":9285,"CUSTOMERSOUT":12
"ZIPCODE":"55082","TOTALCUSTOMERS":16864,"CUSTOMERSOUT":11
"ZIPCODE":"55119","TOTALCUSTOMERS":16965,"CUSTOMERSOUT":57
"ZIPCODE":"55416","TOTALCUSTOMERS":22063,"CUSTOMERSOUT":36
"ZIPCODE":"55424","TOTALCUSTOMERS":4350,"CUSTOMERSOUT":69
"ZIPCODE":"56288","TOTALCUSTOMERS":1740,"CUSTOMERSOUT":31
"ZIPCODE":"79106","TOTALCUSTOMERS":14293,"CUSTOMERSOUT":1
"ZIPCODE":"79108","TOTALCUSTOMERS":6478,"CUSTOMERSOUT":1
"ZIPCODE":"79257","TOTALCUSTOMERS":509,"CUSTOMERSOUT":40
"ZIPCODE":"80026","TOTALCUSTOMERS":15728,"CUSTOMERSOUT":60
"ZIPCODE":"80229","TOTALCUSTOMERS":21222,"CUSTOMERSOUT":15
"ZIPCODE":"81503","TOTALCUSTOMERS":7782,"CUSTOMERSOUT":2
"ZIPCODE":"88231","TOTALCUSTOMERS":3364,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21326,"CUSTOMERSOUT":1
"ZIPCODE":"88252","TOTALCUSTOMERS":2789,"CUSTOMERSOUT":0
