"ZIPCODE":"55343","TOTALCUSTOMERS":14782,"CUSTOMERSOUT":41
"ZIPCODE":"55344","TOTALCUSTOMERS":9901,"CUSTOMERSOUT":15
"ZIPCODE":"55345","TOTALCUSTOMERS":9588,"CUSTOMERSOUT":0
"ZIPCODE":"55391","TOTALCUSTOMERS":8136,"CUSTOMERSOUT":3
"ZIPCODE":"55408","TOTALCUSTOMERS":19393,"CUSTOMERSOUT":1
"ZIPCODE":"55416","TOTALCUSTOMERS":21104,"CUSTOMERSOUT":1
"ZIPCODE":"55417","TOTALCUSTOMERS":12214,"CUSTOMERSOUT":1
"ZIPCODE":"55420","TOTALCUSTOMERS":10828,"CUSTOMERSOUT":13
"ZIPCODE":"55423","TOTALCUSTOMERS":17908,"CUSTOMERSOUT":3
"ZIPCODE":"55426","TOTALCUSTOMERS":12838,"CUSTOMERSOUT":2
"ZIPCODE":"55431","TOTALCUSTOMERS":9712,"CUSTOMERSOUT":169
"ZIPCODE":"55437","TOTALCUSTOMERS":9609,"CUSTOMERSOUT":6
"ZIPCODE":"55438","TOTALCUSTOMERS":7762,"CUSTOMERSOUT":9
"ZIPCODE":"55947","TOTALCUSTOMERS":2795,"CUSTOMERSOUT":1
"ZIPCODE":"55987","TOTALCUSTOMERS":14574,"CUSTOMERSOUT":2
"ZIPCODE":"56164","TOTALCUSTOMERS":2433,"CUSTOMERSOUT":1
"ZIPCODE":"56303","TOTALCUSTOMERS":9880,"CUSTOMERSOUT":1
"ZIPCODE":"56307","TOTALCUSTOMERS":1697,"CUSTOMERSOUT":3
"ZIPCODE":"56362","TOTALCUSTOMERS":2359,"CUSTOMERSOUT":3
"ZIPCODE":"56529","TOTALCUSTOMERS":2075,"CUSTOMERSOUT":4
"ZIPCODE":"58701","TOTALCUSTOMERS":9810,"CUSTOMERSOUT":1
"ZIPCODE":"57013","TOTALCUSTOMERS":1700,"CUSTOMERSOUT":25
"ZIPCODE":"79013","TOTALCUSTOMERS":1234,"CUSTOMERSOUT":2
"ZIPCODE":"79046","TOTALCUSTOMERS":333,"CUSTOMERSOUT":1
"ZIPCODE":"79065","TOTALCUSTOMERS":11119,"CUSTOMERSOUT":1
"ZIPCODE":"79070","TOTALCUSTOMERS":4576,"CUSTOMERSOUT":403
"ZIPCODE":"79109","TOTALCUSTOMERS":22167,"CUSTOMERSOUT":1
"ZIPCODE":"79364","TOTALCUSTOMERS":3215,"CUSTOMERSOUT":3
"ZIPCODE":"54650","TOTALCUSTOMERS":7720,"CUSTOMERSOUT":1
"ZIPCODE":"54889","TOTALCUSTOMERS":844,"CUSTOMERSOUT":3
"ZIPCODE":"80003","TOTALCUSTOMERS":15651,"CUSTOMERSOUT":1
"ZIPCODE":"80012","TOTALCUSTOMERS":22580,"CUSTOMERSOUT":1
"ZIPCODE":"80019","TOTALCUSTOMERS":3479,"CUSTOMERSOUT":1
"ZIPCODE":"80021","TOTALCUSTOMERS":18694,"CUSTOMERSOUT":1
"ZIPCODE":"80022","TOTALCUSTOMERS":10726,"CUSTOMERSOUT":829
"ZIPCODE":"80026","TOTALCUSTOMERS":15409,"CUSTOMERSOUT":1
"ZIPCODE":"80031","TOTALCUSTOMERS":15750,"CUSTOMERSOUT":1
"ZIPCODE":"80112","TOTALCUSTOMERS":17767,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14778,"CUSTOMERSOUT":1
"ZIPCODE":"80124","TOTALCUSTOMERS":11459,"CUSTOMERSOUT":1
"ZIPCODE":"80126","TOTALCUSTOMERS":17000,"CUSTOMERSOUT":1
"ZIPCODE":"80129","TOTALCUSTOMERS":12250,"CUSTOMERSOUT":1
"ZIPCODE":"80137","TOTALCUSTOMERS":988,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9499,"CUSTOMERSOUT":4
"ZIPCODE":"80218","TOTALCUSTOMERS":12114,"CUSTOMERSOUT":1
"ZIPCODE":"80224","TOTALCUSTOMERS":9301,"CUSTOMERSOUT":1
"ZIPCODE":"80233","TOTALCUSTOMERS":18366,"CUSTOMERSOUT":8
"ZIPCODE":"80237","TOTALCUSTOMERS":12053,"CUSTOMERSOUT":1
"ZIPCODE":"80238","TOTALCUSTOMERS":13018,"CUSTOMERSOUT":1
"ZIPCODE":"80266","TOTALCUSTOMERS":5,"CUSTOMERSOUT":1
"ZIPCODE":"80301","TOTALCUSTOMERS":15261,"CUSTOMERSOUT":11
"ZIPCODE":"80304","TOTALCUSTOMERS":13125,"CUSTOMERSOUT":2
"ZIPCODE":"80401","TOTALCUSTOMERS":20609,"CUSTOMERSOUT":3
"ZIPCODE":"80481","TOTALCUSTOMERS":415,"CUSTOMERSOUT":1
"ZIPCODE":"80498","TOTALCUSTOMERS":6572,"CUSTOMERSOUT":1
"ZIPCODE":"80534","TOTALCUSTOMERS":6187,"CUSTOMERSOUT":5
"ZIPCODE":"80631","TOTALCUSTOMERS":20431,"CUSTOMERSOUT":1
"ZIPCODE":"80651","TOTALCUSTOMERS":2007,"CUSTOMERSOUT":1
"ZIPCODE":"80751","TOTALCUSTOMERS":7216,"CUSTOMERSOUT":1
"ZIPCODE":"81647","TOTALCUSTOMERS":3059,"CUSTOMERSOUT":9
"ZIPCODE":"81652","TOTALCUSTOMERS":2173,"CUSTOMERSOUT":10
"ZIPCODE":"88230","TOTALCUSTOMERS":854,"CUSTOMERSOUT":2
"ZIPCODE":"88231","TOTALCUSTOMERS":3408,"CUSTOMERSOUT":403
"ZIPCODE":"88240","TOTALCUSTOMERS":21085,"CUSTOMERSOUT":2
"ZIPCODE":"55104","TOTALCUSTOMERS":20439,"CUSTOMERSOUT":18
"ZIPCODE":"55111","TOTALCUSTOMERS":145,"CUSTOMERSOUT":8
"ZIPCODE":"55113","TOTALCUSTOMERS":21163,"CUSTOMERSOUT":1
"ZIPCODE":"55128","TOTALCUSTOMERS":12625,"CUSTOMERSOUT":9
