"ZIPCODE":"55331","TOTALCUSTOMERS":9783,"CUSTOMERSOUT":3
"ZIPCODE":"55344","TOTALCUSTOMERS":10166,"CUSTOMERSOUT":1
"ZIPCODE":"55364","TOTALCUSTOMERS":6937,"CUSTOMERSOUT":37
"ZIPCODE":"55391","TOTALCUSTOMERS":8198,"CUSTOMERSOUT":2
"ZIPCODE":"55432","TOTALCUSTOMERS":15894,"CUSTOMERSOUT":108
"ZIPCODE":"57103","TOTALCUSTOMERS":15647,"CUSTOMERSOUT":7
"ZIPCODE":"79007","TOTALCUSTOMERS":8153,"CUSTOMERSOUT":7
"ZIPCODE":"79014","TOTALCUSTOMERS":1404,"CUSTOMERSOUT":1
"ZIPCODE":"79018","TOTALCUSTOMERS":276,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":5004,"CUSTOMERSOUT":1
"ZIPCODE":"79045","TOTALCUSTOMERS":7154,"CUSTOMERSOUT":1
"ZIPCODE":"79059","TOTALCUSTOMERS":621,"CUSTOMERSOUT":1
"ZIPCODE":"79065","TOTALCUSTOMERS":11138,"CUSTOMERSOUT":1
"ZIPCODE":"79096","TOTALCUSTOMERS":1497,"CUSTOMERSOUT":11
"ZIPCODE":"79107","TOTALCUSTOMERS":12917,"CUSTOMERSOUT":1
"ZIPCODE":"79312","TOTALCUSTOMERS":392,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7285,"CUSTOMERSOUT":5
"ZIPCODE":"79357","TOTALCUSTOMERS":1179,"CUSTOMERSOUT":1
"ZIPCODE":"80026","TOTALCUSTOMERS":15874,"CUSTOMERSOUT":1
"ZIPCODE":"80206","TOTALCUSTOMERS":14627,"CUSTOMERSOUT":2
"ZIPCODE":"80218","TOTALCUSTOMERS":12535,"CUSTOMERSOUT":2
"ZIPCODE":"80219","TOTALCUSTOMERS":21010,"CUSTOMERSOUT":12
"ZIPCODE":"80224","TOTALCUSTOMERS":9309,"CUSTOMERSOUT":35
"ZIPCODE":"80226","TOTALCUSTOMERS":15157,"CUSTOMERSOUT":2
"ZIPCODE":"80233","TOTALCUSTOMERS":18695,"CUSTOMERSOUT":2
"ZIPCODE":"80237","TOTALCUSTOMERS":12311,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":13134,"CUSTOMERSOUT":1
"ZIPCODE":"80303","TOTALCUSTOMERS":11932,"CUSTOMERSOUT":61
"ZIPCODE":"80516","TOTALCUSTOMERS":6532,"CUSTOMERSOUT":0
"ZIPCODE":"80538","TOTALCUSTOMERS":1987,"CUSTOMERSOUT":1
"ZIPCODE":"80631","TOTALCUSTOMERS":20880,"CUSTOMERSOUT":237
"ZIPCODE":"80634","TOTALCUSTOMERS":27419,"CUSTOMERSOUT":33
"ZIPCODE":"81143","TOTALCUSTOMERS":162,"CUSTOMERSOUT":1
"ZIPCODE":"81149","TOTALCUSTOMERS":567,"CUSTOMERSOUT":558
"ZIPCODE":"81155","TOTALCUSTOMERS":166,"CUSTOMERSOUT":2
"ZIPCODE":"81201","TOTALCUSTOMERS":6232,"CUSTOMERSOUT":2
"ZIPCODE":null,"TOTALCUSTOMERS":null,"CUSTOMERSOUT":1
"ZIPCODE":"88201","TOTALCUSTOMERS":13164,"CUSTOMERSOUT":4
"ZIPCODE":"88203","TOTALCUSTOMERS":13020,"CUSTOMERSOUT":404
"ZIPCODE":"88231","TOTALCUSTOMERS":3370,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21369,"CUSTOMERSOUT":14
