"ZIPCODE":"80454","TOTALCUSTOMERS":744,"CUSTOMERSOUT":12
"ZIPCODE":"80634","TOTALCUSTOMERS":26378,"CUSTOMERSOUT":19
"ZIPCODE":"80644","TOTALCUSTOMERS":1005,"CUSTOMERSOUT":9
"ZIPCODE":"55043","TOTALCUSTOMERS":1700,"CUSTOMERSOUT":1
"ZIPCODE":"80701","TOTALCUSTOMERS":194,"CUSTOMERSOUT":18
"ZIPCODE":"80723","TOTALCUSTOMERS":2938,"CUSTOMERSOUT":18
"ZIPCODE":"55359","TOTALCUSTOMERS":1763,"CUSTOMERSOUT":10
"ZIPCODE":"55391","TOTALCUSTOMERS":8134,"CUSTOMERSOUT":35
"ZIPCODE":"55947","TOTALCUSTOMERS":2791,"CUSTOMERSOUT":69
"ZIPCODE":"54703","TOTALCUSTOMERS":19937,"CUSTOMERSOUT":144
"ZIPCODE":"80002","TOTALCUSTOMERS":11373,"CUSTOMERSOUT":244
"ZIPCODE":"80004","TOTALCUSTOMERS":15389,"CUSTOMERSOUT":1
"ZIPCODE":"80012","TOTALCUSTOMERS":22618,"CUSTOMERSOUT":1
"ZIPCODE":"80013","TOTALCUSTOMERS":27906,"CUSTOMERSOUT":1
"ZIPCODE":"80016","TOTALCUSTOMERS":20781,"CUSTOMERSOUT":1
"ZIPCODE":"80019","TOTALCUSTOMERS":3557,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14785,"CUSTOMERSOUT":1
"ZIPCODE":"80129","TOTALCUSTOMERS":12263,"CUSTOMERSOUT":1
"ZIPCODE":"80212","TOTALCUSTOMERS":10366,"CUSTOMERSOUT":1
"ZIPCODE":"80216","TOTALCUSTOMERS":9498,"CUSTOMERSOUT":2
"ZIPCODE":"80219","TOTALCUSTOMERS":21008,"CUSTOMERSOUT":10
"ZIPCODE":"80220","TOTALCUSTOMERS":17802,"CUSTOMERSOUT":1
"ZIPCODE":"80221","TOTALCUSTOMERS":16733,"CUSTOMERSOUT":1
"ZIPCODE":"80239","TOTALCUSTOMERS":15340,"CUSTOMERSOUT":1
