"ZIPCODE":"55021","TOTALCUSTOMERS":11202,"CUSTOMERSOUT":177
"ZIPCODE":"55025","TOTALCUSTOMERS":7552,"CUSTOMERSOUT":2508
"ZIPCODE":"55033","TOTALCUSTOMERS":9272,"CUSTOMERSOUT":10
"ZIPCODE":"55038","TOTALCUSTOMERS":8264,"CUSTOMERSOUT":3
"ZIPCODE":"55041","TOTALCUSTOMERS":784,"CUSTOMERSOUT":57
"ZIPCODE":"55042","TOTALCUSTOMERS":6537,"CUSTOMERSOUT":1
"ZIPCODE":"55043","TOTALCUSTOMERS":1700,"CUSTOMERSOUT":1
"ZIPCODE":"55044","TOTALCUSTOMERS":5872,"CUSTOMERSOUT":15
"ZIPCODE":"55045","TOTALCUSTOMERS":3176,"CUSTOMERSOUT":241
"ZIPCODE":"55049","TOTALCUSTOMERS":265,"CUSTOMERSOUT":5
"ZIPCODE":"55052","TOTALCUSTOMERS":960,"CUSTOMERSOUT":945
"ZIPCODE":"55057","TOTALCUSTOMERS":8759,"CUSTOMERSOUT":1
"ZIPCODE":"55074","TOTALCUSTOMERS":835,"CUSTOMERSOUT":12
"ZIPCODE":"55077","TOTALCUSTOMERS":4634,"CUSTOMERSOUT":1
"ZIPCODE":"55082","TOTALCUSTOMERS":16833,"CUSTOMERSOUT":182
"ZIPCODE":"55084","TOTALCUSTOMERS":944,"CUSTOMERSOUT":6
"ZIPCODE":"55087","TOTALCUSTOMERS":153,"CUSTOMERSOUT":153
"ZIPCODE":"55092","TOTALCUSTOMERS":2714,"CUSTOMERSOUT":84
"ZIPCODE":"55101","TOTALCUSTOMERS":5829,"CUSTOMERSOUT":1
"ZIPCODE":"55102","TOTALCUSTOMERS":11908,"CUSTOMERSOUT":1
"ZIPCODE":"55104","TOTALCUSTOMERS":20640,"CUSTOMERSOUT":18
"ZIPCODE":"55106","TOTALCUSTOMERS":20695,"CUSTOMERSOUT":100
"ZIPCODE":"55108","TOTALCUSTOMERS":7260,"CUSTOMERSOUT":2
"ZIPCODE":"55109","TOTALCUSTOMERS":9697,"CUSTOMERSOUT":3
"ZIPCODE":"55110","TOTALCUSTOMERS":16985,"CUSTOMERSOUT":14
"ZIPCODE":"55112","TOTALCUSTOMERS":20789,"CUSTOMERSOUT":986
"ZIPCODE":"55113","TOTALCUSTOMERS":21189,"CUSTOMERSOUT":45
"ZIPCODE":"55118","TOTALCUSTOMERS":14915,"CUSTOMERSOUT":9
"ZIPCODE":"55119","TOTALCUSTOMERS":16912,"CUSTOMERSOUT":25
"ZIPCODE":"55125","TOTALCUSTOMERS":19257,"CUSTOMERSOUT":1
"ZIPCODE":"55126","TOTALCUSTOMERS":13551,"CUSTOMERSOUT":34
"ZIPCODE":"55128","TOTALCUSTOMERS":13040,"CUSTOMERSOUT":12
"ZIPCODE":"55130","TOTALCUSTOMERS":5635,"CUSTOMERSOUT":173
"ZIPCODE":"55302","TOTALCUSTOMERS":2523,"CUSTOMERSOUT":244
"ZIPCODE":"55305","TOTALCUSTOMERS":12154,"CUSTOMERSOUT":37
"ZIPCODE":"55310","TOTALCUSTOMERS":697,"CUSTOMERSOUT":1
"ZIPCODE":"55316","TOTALCUSTOMERS":6661,"CUSTOMERSOUT":4
"ZIPCODE":"55320","TOTALCUSTOMERS":711,"CUSTOMERSOUT":1
"ZIPCODE":"55337","TOTALCUSTOMERS":7290,"CUSTOMERSOUT":10
"ZIPCODE":"55347","TOTALCUSTOMERS":11180,"CUSTOMERSOUT":1
"ZIPCODE":"55353","TOTALCUSTOMERS":575,"CUSTOMERSOUT":1
"ZIPCODE":"55369","TOTALCUSTOMERS":14738,"CUSTOMERSOUT":1
"ZIPCODE":"55373","TOTALCUSTOMERS":1110,"CUSTOMERSOUT":1
"ZIPCODE":"55386","TOTALCUSTOMERS":1673,"CUSTOMERSOUT":1
"ZIPCODE":"55387","TOTALCUSTOMERS":5727,"CUSTOMERSOUT":3
"ZIPCODE":"55402","TOTALCUSTOMERS":1176,"CUSTOMERSOUT":1
"ZIPCODE":"55407","TOTALCUSTOMERS":16987,"CUSTOMERSOUT":1
"ZIPCODE":"55410","TOTALCUSTOMERS":10035,"CUSTOMERSOUT":2
"ZIPCODE":"55411","TOTALCUSTOMERS":10845,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9300,"CUSTOMERSOUT":1
"ZIPCODE":"55416","TOTALCUSTOMERS":22009,"CUSTOMERSOUT":1
"ZIPCODE":"55419","TOTALCUSTOMERS":12323,"CUSTOMERSOUT":16
