"ZIPCODE":"49968","TOTALCUSTOMERS":392,"CUSTOMERSOUT":22
"ZIPCODE":"55110","TOTALCUSTOMERS":16994,"CUSTOMERSOUT":1
"ZIPCODE":"55113","TOTALCUSTOMERS":21219,"CUSTOMERSOUT":10
"ZIPCODE":"55328","TOTALCUSTOMERS":837,"CUSTOMERSOUT":2
"ZIPCODE":"55337","TOTALCUSTOMERS":7291,"CUSTOMERSOUT":63
"ZIPCODE":"55417","TOTALCUSTOMERS":12372,"CUSTOMERSOUT":1
"ZIPCODE":"55969","TOTALCUSTOMERS":433,"CUSTOMERSOUT":3
"ZIPCODE":"56529","TOTALCUSTOMERS":2106,"CUSTOMERSOUT":13
"ZIPCODE":"57030","TOTALCUSTOMERS":845,"CUSTOMERSOUT":15
"ZIPCODE":"79015","TOTALCUSTOMERS":12491,"CUSTOMERSOUT":2
"ZIPCODE":"79313","TOTALCUSTOMERS":650,"CUSTOMERSOUT":6
"ZIPCODE":"54656","TOTALCUSTOMERS":7696,"CUSTOMERSOUT":23
"ZIPCODE":"80102","TOTALCUSTOMERS":267,"CUSTOMERSOUT":1
"ZIPCODE":"80120","TOTALCUSTOMERS":14781,"CUSTOMERSOUT":1036
"ZIPCODE":"80121","TOTALCUSTOMERS":7631,"CUSTOMERSOUT":42
"ZIPCODE":"80220","TOTALCUSTOMERS":17803,"CUSTOMERSOUT":2
"ZIPCODE":"80301","TOTALCUSTOMERS":15256,"CUSTOMERSOUT":1
"ZIPCODE":"80302","TOTALCUSTOMERS":12959,"CUSTOMERSOUT":7
"ZIPCODE":"80455","TOTALCUSTOMERS":267,"CUSTOMERSOUT":18
"ZIPCODE":"80466","TOTALCUSTOMERS":1867,"CUSTOMERSOUT":3
"ZIPCODE":"80481","TOTALCUSTOMERS":419,"CUSTOMERSOUT":143
"ZIPCODE":"80631","TOTALCUSTOMERS":20936,"CUSTOMERSOUT":4
"ZIPCODE":"88201","TOTALCUSTOMERS":13142,"CUSTOMERSOUT":1
"ZIPCODE":"88203","TOTALCUSTOMERS":13004,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3389,"CUSTOMERSOUT":57
"ZIPCODE":"88240","TOTALCUSTOMERS":21328,"CUSTOMERSOUT":2
"ZIPCODE":"88242","TOTALCUSTOMERS":3626,"CUSTOMERSOUT":64
