"ZIPCODE":"55013","TOTALCUSTOMERS":3259,"CUSTOMERSOUT":43
"ZIPCODE":"55112","TOTALCUSTOMERS":20809,"CUSTOMERSOUT":8
"ZIPCODE":"55127","TOTALCUSTOMERS":5546,"CUSTOMERSOUT":1
"ZIPCODE":"55331","TOTALCUSTOMERS":9754,"CUSTOMERSOUT":19
"ZIPCODE":"55337","TOTALCUSTOMERS":7293,"CUSTOMERSOUT":2
"ZIPCODE":"55369","TOTALCUSTOMERS":14917,"CUSTOMERSOUT":1
"ZIPCODE":"55412","TOTALCUSTOMERS":9311,"CUSTOMERSOUT":16
"ZIPCODE":"55418","TOTALCUSTOMERS":15560,"CUSTOMERSOUT":1
"ZIPCODE":"55431","TOTALCUSTOMERS":9888,"CUSTOMERSOUT":28
"ZIPCODE":"55432","TOTALCUSTOMERS":15875,"CUSTOMERSOUT":1
"ZIPCODE":"57101","TOTALCUSTOMERS":55,"CUSTOMERSOUT":0
"ZIPCODE":"57103","TOTALCUSTOMERS":15639,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8143,"CUSTOMERSOUT":1
"ZIPCODE":"79072","TOTALCUSTOMERS":11078,"CUSTOMERSOUT":3
"ZIPCODE":"79250","TOTALCUSTOMERS":715,"CUSTOMERSOUT":1
"ZIPCODE":"79336","TOTALCUSTOMERS":7289,"CUSTOMERSOUT":1
"ZIPCODE":"54001","TOTALCUSTOMERS":2834,"CUSTOMERSOUT":2
"ZIPCODE":"80002","TOTALCUSTOMERS":11751,"CUSTOMERSOUT":1
"ZIPCODE":"80004","TOTALCUSTOMERS":15434,"CUSTOMERSOUT":24
"ZIPCODE":"80126","TOTALCUSTOMERS":17027,"CUSTOMERSOUT":1
"ZIPCODE":"80128","TOTALCUSTOMERS":15525,"CUSTOMERSOUT":50
"ZIPCODE":"80214","TOTALCUSTOMERS":14560,"CUSTOMERSOUT":45
"ZIPCODE":"80229","TOTALCUSTOMERS":21244,"CUSTOMERSOUT":4
"ZIPCODE":"80301","TOTALCUSTOMERS":15315,"CUSTOMERSOUT":3
"ZIPCODE":"80302","TOTALCUSTOMERS":13174,"CUSTOMERSOUT":6
"ZIPCODE":"80304","TOTALCUSTOMERS":13216,"CUSTOMERSOUT":68
"ZIPCODE":"80305","TOTALCUSTOMERS":7624,"CUSTOMERSOUT":115
"ZIPCODE":"80401","TOTALCUSTOMERS":20857,"CUSTOMERSOUT":12
"ZIPCODE":"80403","TOTALCUSTOMERS":7638,"CUSTOMERSOUT":6
"ZIPCODE":"80465","TOTALCUSTOMERS":4555,"CUSTOMERSOUT":2
"ZIPCODE":"80481","TOTALCUSTOMERS":418,"CUSTOMERSOUT":1
"ZIPCODE":"80722","TOTALCUSTOMERS":229,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":6230,"CUSTOMERSOUT":27
"ZIPCODE":"81650","TOTALCUSTOMERS":6171,"CUSTOMERSOUT":1
"ZIPCODE":"88101","TOTALCUSTOMERS":19760,"CUSTOMERSOUT":1
"ZIPCODE":"88231","TOTALCUSTOMERS":3368,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21368,"CUSTOMERSOUT":1
