"ZIPCODE":"55113","TOTALCUSTOMERS":21362,"CUSTOMERSOUT":45
"ZIPCODE":"55130","TOTALCUSTOMERS":5630,"CUSTOMERSOUT":1
"ZIPCODE":"55317","TOTALCUSTOMERS":7551,"CUSTOMERSOUT":1
"ZIPCODE":"55322","TOTALCUSTOMERS":1227,"CUSTOMERSOUT":1
"ZIPCODE":"55332","TOTALCUSTOMERS":9,"CUSTOMERSOUT":1
"ZIPCODE":"55335","TOTALCUSTOMERS":628,"CUSTOMERSOUT":1
"ZIPCODE":"55345","TOTALCUSTOMERS":9678,"CUSTOMERSOUT":2
"ZIPCODE":"55386","TOTALCUSTOMERS":1801,"CUSTOMERSOUT":1
"ZIPCODE":"55407","TOTALCUSTOMERS":17046,"CUSTOMERSOUT":1
"ZIPCODE":"55409","TOTALCUSTOMERS":5841,"CUSTOMERSOUT":4
"ZIPCODE":"55410","TOTALCUSTOMERS":10132,"CUSTOMERSOUT":2
"ZIPCODE":"55417","TOTALCUSTOMERS":12435,"CUSTOMERSOUT":1
"ZIPCODE":"55418","TOTALCUSTOMERS":15567,"CUSTOMERSOUT":1
"ZIPCODE":"55419","TOTALCUSTOMERS":12413,"CUSTOMERSOUT":2131
"ZIPCODE":"55421","TOTALCUSTOMERS":13443,"CUSTOMERSOUT":138
"ZIPCODE":"55430","TOTALCUSTOMERS":9272,"CUSTOMERSOUT":12
"ZIPCODE":"55443","TOTALCUSTOMERS":13631,"CUSTOMERSOUT":1
"ZIPCODE":"55444","TOTALCUSTOMERS":5723,"CUSTOMERSOUT":1
"ZIPCODE":"79007","TOTALCUSTOMERS":8141,"CUSTOMERSOUT":1
"ZIPCODE":"79015","TOTALCUSTOMERS":12665,"CUSTOMERSOUT":3
"ZIPCODE":"79022","TOTALCUSTOMERS":5004,"CUSTOMERSOUT":1
"ZIPCODE":"79065","TOTALCUSTOMERS":11160,"CUSTOMERSOUT":2
"ZIPCODE":"79086","TOTALCUSTOMERS":1183,"CUSTOMERSOUT":3
"ZIPCODE":"79107","TOTALCUSTOMERS":12996,"CUSTOMERSOUT":13
"ZIPCODE":"79108","TOTALCUSTOMERS":6513,"CUSTOMERSOUT":119
"ZIPCODE":"79118","TOTALCUSTOMERS":14508,"CUSTOMERSOUT":2
"ZIPCODE":"79235","TOTALCUSTOMERS":649,"CUSTOMERSOUT":2
"ZIPCODE":"54447","TOTALCUSTOMERS":140,"CUSTOMERSOUT":1
"ZIPCODE":"54456","TOTALCUSTOMERS":1902,"CUSTOMERSOUT":1
