"ZIPCODE":"54601","TOTALCUSTOMERS":22949,"CUSTOMERSOUT":7791
"ZIPCODE":"54636","TOTALCUSTOMERS":3751,"CUSTOMERSOUT":1
"ZIPCODE":"54658","TOTALCUSTOMERS":799,"CUSTOMERSOUT":159
"ZIPCODE":"54727","TOTALCUSTOMERS":344,"CUSTOMERSOUT":5
"ZIPCODE":"54729","TOTALCUSTOMERS":16104,"CUSTOMERSOUT":60
"ZIPCODE":"54748","TOTALCUSTOMERS":379,"CUSTOMERSOUT":377
"ZIPCODE":"54751","TOTALCUSTOMERS":9958,"CUSTOMERSOUT":5
"ZIPCODE":"56026","TOTALCUSTOMERS":8,"CUSTOMERSOUT":1
"ZIPCODE":"80004","TOTALCUSTOMERS":15416,"CUSTOMERSOUT":2
"ZIPCODE":"80030","TOTALCUSTOMERS":6800,"CUSTOMERSOUT":1
"ZIPCODE":"80202","TOTALCUSTOMERS":12418,"CUSTOMERSOUT":2
"ZIPCODE":"80219","TOTALCUSTOMERS":21061,"CUSTOMERSOUT":12
"ZIPCODE":"80651","TOTALCUSTOMERS":2029,"CUSTOMERSOUT":1
"ZIPCODE":"81201","TOTALCUSTOMERS":6157,"CUSTOMERSOUT":1
"ZIPCODE":"55016","TOTALCUSTOMERS":15913,"CUSTOMERSOUT":1
"ZIPCODE":"55071","TOTALCUSTOMERS":2491,"CUSTOMERSOUT":5
"ZIPCODE":"55106","TOTALCUSTOMERS":20746,"CUSTOMERSOUT":17
"ZIPCODE":"55119","TOTALCUSTOMERS":16854,"CUSTOMERSOUT":3
"ZIPCODE":"55127","TOTALCUSTOMERS":5525,"CUSTOMERSOUT":3
"ZIPCODE":"55412","TOTALCUSTOMERS":9318,"CUSTOMERSOUT":1
"ZIPCODE":"55418","TOTALCUSTOMERS":15552,"CUSTOMERSOUT":5
"ZIPCODE":"55423","TOTALCUSTOMERS":18120,"CUSTOMERSOUT":27
"ZIPCODE":"55426","TOTALCUSTOMERS":13259,"CUSTOMERSOUT":1
"ZIPCODE":"55925","TOTALCUSTOMERS":373,"CUSTOMERSOUT":19
"ZIPCODE":"55956","TOTALCUSTOMERS":728,"CUSTOMERSOUT":10
"ZIPCODE":"56001","TOTALCUSTOMERS":20756,"CUSTOMERSOUT":1
"ZIPCODE":"57103","TOTALCUSTOMERS":15635,"CUSTOMERSOUT":88
"ZIPCODE":"79022","TOTALCUSTOMERS":4994,"CUSTOMERSOUT":2
"ZIPCODE":"79118","TOTALCUSTOMERS":14416,"CUSTOMERSOUT":1
