"ZIPCODE":"55117","TOTALCUSTOMERS":18518,"CUSTOMERSOUT":37
"ZIPCODE":"55118","TOTALCUSTOMERS":14961,"CUSTOMERSOUT":23
"ZIPCODE":"55126","TOTALCUSTOMERS":13819,"CUSTOMERSOUT":16
"ZIPCODE":"55129","TOTALCUSTOMERS":14138,"CUSTOMERSOUT":157
"ZIPCODE":"55352","TOTALCUSTOMERS":2180,"CUSTOMERSOUT":23
"ZIPCODE":"55375","TOTALCUSTOMERS":1738,"CUSTOMERSOUT":1
"ZIPCODE":"55404","TOTALCUSTOMERS":13502,"CUSTOMERSOUT":57
"ZIPCODE":"55412","TOTALCUSTOMERS":9304,"CUSTOMERSOUT":1
"ZIPCODE":"55429","TOTALCUSTOMERS":11441,"CUSTOMERSOUT":1
"ZIPCODE":"55443","TOTALCUSTOMERS":13624,"CUSTOMERSOUT":1
"ZIPCODE":"55447","TOTALCUSTOMERS":10228,"CUSTOMERSOUT":1
"ZIPCODE":"56074","TOTALCUSTOMERS":746,"CUSTOMERSOUT":1
"ZIPCODE":"56093","TOTALCUSTOMERS":1516,"CUSTOMERSOUT":2
"ZIPCODE":"56282","TOTALCUSTOMERS":530,"CUSTOMERSOUT":1
"ZIPCODE":"56301","TOTALCUSTOMERS":13365,"CUSTOMERSOUT":3
"ZIPCODE":"56303","TOTALCUSTOMERS":9910,"CUSTOMERSOUT":2468
"ZIPCODE":"56304","TOTALCUSTOMERS":6533,"CUSTOMERSOUT":784
"ZIPCODE":"56307","TOTALCUSTOMERS":1733,"CUSTOMERSOUT":1
"ZIPCODE":"56362","TOTALCUSTOMERS":2386,"CUSTOMERSOUT":1
"ZIPCODE":"56379","TOTALCUSTOMERS":6593,"CUSTOMERSOUT":2
"ZIPCODE":"56387","TOTALCUSTOMERS":4016,"CUSTOMERSOUT":1
"ZIPCODE":"79022","TOTALCUSTOMERS":5004,"CUSTOMERSOUT":3
"ZIPCODE":"79107","TOTALCUSTOMERS":12976,"CUSTOMERSOUT":1
"ZIPCODE":"54557","TOTALCUSTOMERS":1901,"CUSTOMERSOUT":1
"ZIPCODE":"54727","TOTALCUSTOMERS":348,"CUSTOMERSOUT":1
"ZIPCODE":"54821","TOTALCUSTOMERS":937,"CUSTOMERSOUT":3
"ZIPCODE":"80004","TOTALCUSTOMERS":15425,"CUSTOMERSOUT":25
"ZIPCODE":"80111","TOTALCUSTOMERS":16000,"CUSTOMERSOUT":1
"ZIPCODE":"80123","TOTALCUSTOMERS":22179,"CUSTOMERSOUT":1
"ZIPCODE":"80260","TOTALCUSTOMERS":13591,"CUSTOMERSOUT":1
"ZIPCODE":"80305","TOTALCUSTOMERS":6009,"CUSTOMERSOUT":47
"ZIPCODE":"80401","TOTALCUSTOMERS":20846,"CUSTOMERSOUT":5
"ZIPCODE":"80420","TOTALCUSTOMERS":935,"CUSTOMERSOUT":1
"ZIPCODE":"80440","TOTALCUSTOMERS":2196,"CUSTOMERSOUT":6
"ZIPCODE":"80534","TOTALCUSTOMERS":7377,"CUSTOMERSOUT":1
"ZIPCODE":"80543","TOTALCUSTOMERS":3179,"CUSTOMERSOUT":4
"ZIPCODE":"88203","TOTALCUSTOMERS":13018,"CUSTOMERSOUT":1
"ZIPCODE":"88240","TOTALCUSTOMERS":21381,"CUSTOMERSOUT":1
